Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19968,12,20,0
2,19956,20,23,1
3,19932,38,28,2
4,19916,44,35,5
5,19888,58,41,13
6,19862,67,53,18
7,19828,81,61,30
8,19790,100,72,38
9,19735,119,97,49
10,19670,157,100,73
11,19609,177,129,85
12,19535,207,154,104
13,19423,257,194,126
14,19296,314,238,152
15,19135,370,310,185
16,18946,437,383,234
17,18685,572,451,292
18,18397,708,558,337
19,18073,827,686,414
20,17652,1013,845,490
21,17137,1222,1038,603
22,16529,1484,1229,758
23,15864,1747,1460,929
24,15097,2029,1756,1118
25,14105,2447,2098,1350
26,13089,2735,2533,1643
27,11970,3079,2975,1976
28,10758,3405,3498,2339
29,9507,3709,3978,2806
30,8248,3933,4472,3347
31,7123,3943,5021,3913
32,5989,3994,5440,4577
33,4954,3950,5827,5269
34,4029,3786,6177,6008
35,3244,3524,6407,6825
36,2630,3176,6552,7642
37,2098,2820,6560,8522
38,1716,2424,6505,9355
39,1390,2089,6295,10226
40,1136,1774,6042,11048
41,971,1474,5743,11812
42,832,1215,5448,12505
43,747,1000,5116,13137
44,670,838,4715,13777
45,602,720,4302,14376
46,557,595,3953,14895
47,511,508,3603,15378
48,503,428,3239,15830
49,521,330,2939,16210
50,527,290,2611,16572
51,541,234,2354,16871
52,568,206,2110,17116
53,584,176,1918,17322
54,612,167,1710,17511
55,649,127,1523,17701
56,699,117,1350,17834
57,753,109,1227,17911
58,803,107,1095,17995
59,840,102,975,18083
60,891,95,884,18130
61,941,84,796,18179
62,984,76,704,18236
63,1022,80,614,18284
64,1063,81,544,18312
65,1109,70,487,18334
66,1152,68,437,18343
67,1197,64,401,18338
68,1252,55,368,18325
69,1303,57,318,18322
70,1368,53,288,18291
71,1410,43,271,18276
72,1465,41,243,18251
73,1519,49,218,18214
74,1576,48,198,18178
75,1632,49,169,18150
76,1683,41,154,18122
77,1728,31,140,18101
78,1779,35,121,18065
79,1831,32,118,18019
80,1893,24,103,17980
81,1951,26,95,17928
82,2015,25,92,17868
83,2066,31,79,17824
84,2115,26,78,17781
85,2163,27,71,17739
86,2230,26,62,17682
87,2295,26,60,17619
88,2334,26,56,17584
89,2402,23,51,17524
90,2449,20,49,17482
91,2501,13,51,17435
92,2551,16,46,17387
93,2608,15,46,17331
94,2654,14,45,17287
95,2701,18,44,17237
96,2752,14,40,17194
97,2810,13,40,17137
98,2864,13,35,17088
99,2913,10,33,17044
100,2976,12,32,16980
101,3020,9,34,16937
102,3064,10,34,16892
103,3116,11,28,16845
104,3171,11,27,16791
105,3223,12,24,16741
106,3268,10,23,16699
107,3311,10,21,16658
108,3360,9,22,16609
109,3413,12,21,16554
110,3447,10,21,16522
111,3500,10,20,16470
112,3553,10,21,16416
113,3594,10,25,16371
114,3643,8,20,16329
115,3674,11,19,16296
116,3716,12,19,16253
