Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19957,23,20,0
2,19947,24,24,5
3,19929,35,31,5
4,19905,50,35,10
5,19874,73,35,18
6,19854,72,54,20
7,19816,86,73,25
8,19765,110,91,34
9,19699,146,110,45
10,19615,190,137,58
11,19531,221,174,74
12,19405,290,201,104
13,19269,340,261,130
14,19072,445,320,163
15,18869,515,416,200
16,18604,637,503,256
17,18258,810,621,311
18,17874,958,759,409
19,17441,1118,936,505
20,16897,1344,1142,617
21,16239,1628,1385,748
22,15456,1916,1704,924
23,14530,2328,1978,1164
24,13540,2668,2362,1430
25,12521,2917,2827,1735
26,11363,3276,3232,2129
27,10137,3613,3692,2558
28,8888,3876,4207,3029
29,7674,3960,4769,3597
30,6503,4031,5215,4251
31,5474,3973,5581,4972
32,4505,3890,5901,5704
33,3649,3632,6239,6480
34,2974,3297,6426,7303
35,2381,3013,6456,8150
36,1907,2681,6421,8991
37,1555,2308,6330,9807
38,1277,1934,6147,10642
39,1043,1640,5838,11479
40,883,1340,5543,12234
41,766,1103,5212,12919
42,699,887,4825,13589
43,642,735,4430,14193
44,578,629,4060,14733
45,544,521,3647,15288
46,508,451,3332,15709
47,522,356,3002,16120
48,544,301,2703,16452
49,553,260,2435,16752
50,575,217,2180,17028
51,590,209,1918,17283
52,630,181,1694,17495
53,652,147,1530,17671
54,667,144,1347,17842
55,705,132,1196,17967
56,747,135,1069,18049
57,776,127,967,18130
58,813,117,890,18180
59,858,108,798,18236
60,882,97,721,18300
61,923,95,655,18327
62,955,92,601,18352
63,1014,75,538,18373
64,1055,78,468,18399
65,1103,78,423,18396
66,1150,64,389,18397
67,1209,64,349,18378
68,1260,60,318,18362
69,1310,56,286,18348
70,1370,47,269,18314
71,1427,49,250,18274
72,1469,42,232,18257
73,1528,43,207,18222
74,1581,43,190,18186
75,1634,46,165,18155
76,1695,36,157,18112
77,1766,31,151,18052
78,1820,26,148,18006
79,1891,24,134,17951
80,1949,24,124,17903
81,1986,33,107,17874
82,2033,28,94,17845
83,2082,23,92,17803
84,2146,23,84,17747
85,2192,20,83,17705
86,2235,21,69,17675
87,2288,18,64,17630
88,2340,21,59,17580
89,2386,24,54,17536
90,2429,23,57,17491
91,2486,22,56,17436
92,2541,23,54,17382
93,2585,21,57,17337
94,2632,22,54,17292
95,2675,24,43,17258
96,2723,21,45,17211
97,2780,18,42,17160
98,2829,17,40,17114
99,2882,17,38,17063
100,2922,16,40,17022
101,2978,18,42,16962
102,3029,15,41,16915
103,3063,12,42,16883
104,3113,9,43,16835
105,3165,7,42,16786
106,3235,10,37,16718
107,3287,13,34,16666
108,3343,13,35,16609
109,3392,12,36,16560
110,3437,13,32,16518
111,3492,11,33,16464
112,3533,10,30,16427
113,3583,14,30,16373
114,3638,16,26,16320
115,3692,14,24,16270
116,3752,15,22,16211
117,3797,14,17,16172
118,3842,13,17,16128
119,3884,12,20,16084
120,3931,11,21,16037
121,3969,13,21,15997
122,4016,19,20,15945
123,4048,17,25,15910
124,4100,15,27,15858
125,4145,14,29,15812
126,4192,13,29,15766
127,4227,13,30,15730
128,4267,15,33,15685
129,4313,17,32,15638
130,4368,14,29,15589
131,4421,14,27,15538
132,4456,17,29,15498
133,4496,14,30,15460
134,4537,10,31,15422
135,4576,12,26,15386
136,4619,12,28,15341
137,4665,14,24,15297
138,4703,12,28,15257
139,4742,15,24,15219
140,4782,17,28,15173
141,4819,13,32,15136
142,4854,15,29,15102
143,4894,19,29,15058
144,4933,18,29,15020
145,4969,21,33,14977
146,5010,18,37,14935
147,5047,17,41,14895
148,5080,22,40,14858
149,5110,26,43,14821
150,5139,29,38,14794
151,5178,26,39,14757
152,5223,19,43,14715
153,5260,18,43,14679
154,5294,18,42,14646
155,5332,21,43,14604
156,5364,26,39,14571
157,5390,31,42,14537
158,5420,29,45,14506
159,5445,27,50,14478
160,5480,27,53,14440
161,5513,22,58,14407
162,5554,27,58,14361
163,5588,31,61,14320
164,5602,35,64,14299
165,5619,36,65,14280
166,5645,39,75,14241
167,5671,43,80,14206
168,5692,50,83,14175
169,5708,53,87,14152
170,5727,58,91,14124
171,5749,67,96,14088
172,5761,64,102,14073
173,5793,67,99,14041
174,5826,63,108,14003
175,5830,71,109,13990
176,5844,72,114,13970
177,5862,81,111,13946
178,5883,81,125,13911
179,5898,71,143,13888
180,5923,83,136,13858
181,5945,83,147,13825
182,5952,80,162,13806
183,5967,87,162,13784
184,5974,87,176,13763
185,5970,104,176,13750
186,5974,110,183,13733
187,5976,114,197,13713
188,5973,111,211,13705
189,5961,140,208,13691
190,5948,149,225,13678
191,5931,156,244,13669
192,5930,157,253,13660
193,5930,155,269,13646
194,5924,170,269,13637
195,5912,183,279,13626
196,5888,193,292,13627
197,5887,182,311,13620
198,5849,195,325,13631
199,5831,198,333,13638
200,5817,201,341,13641
201,5801,203,349,13647
202,5778,206,354,13662
203,5742,221,364,13673
204,5711,228,389,13672
205,5699,228,401,13672
206,5683,230,424,13663
207,5634,254,427,13685
208,5588,277,425,13710
209,5560,272,449,13719
210,5537,267,464,13732
211,5502,289,463,13746
212,5442,302,496,13760
213,5394,314,516,13776
214,5338,336,518,13808
215,5291,341,519,13849
216,5227,348,537,13888
217,5173,352,548,13927
218,5114,356,560,13970
219,5075,360,582,13983
220,5032,358,598,14012
221,4995,356,610,14039
222,4931,363,626,14080
223,4891,361,634,14114
224,4844,385,628,14143
225,4769,380,666,14185
226,4722,376,673,14229
227,4686,360,702,14252
228,4629,384,701,14286
229,4590,383,695,14332
230,4538,382,710,14370
231,4490,374,721,14415
232,4440,390,702,14468
233,4391,393,694,14522
234,4334,393,708,14565
235,4292,374,711,14623
236,4236,366,725,14673
237,4198,364,734,14704
238,4154,353,757,14736
239,4122,356,758,14764
240,4093,355,751,14801
241,4042,374,734,14850
242,3985,366,742,14907
243,3958,345,744,14953
244,3924,346,733,14997
245,3891,338,747,15024
246,3837,368,734,15061
247,3784,357,750,15109
248,3750,360,749,15141
249,3730,342,755,15173
250,3707,341,769,15183
251,3691,335,752,15222
252,3659,346,746,15249
253,3628,359,712,15301
254,3622,329,728,15321
255,3594,317,711,15378
256,3577,315,715,15393
257,3564,302,718,15416
258,3563,293,695,15449
259,3560,296,674,15470
260,3565,301,652,15482
261,3559,297,648,15496
262,3541,277,666,15516
263,3541,279,651,15529
264,3549,276,650,15525
265,3536,286,621,15557
266,3537,294,612,15557
267,3536,298,599,15567
268,3544,303,603,15550
269,3548,273,638,15541
270,3553,275,629,15543
271,3548,269,615,15568
272,3545,284,603,15568
273,3569,286,595,15550
274,3574,272,583,15571
275,3597,259,589,15555
276,3598,262,610,15530
277,3592,276,597,15535
278,3591,275,599,15535
279,3583,295,577,15545
280,3575,296,585,15544
281,3589,279,573,15559
282,3590,284,560,15566
283,3600,286,562,15552
284,3639,271,565,15525
285,3652,263,562,15523
286,3668,256,555,15521
287,3679,256,535,15530
288,3680,243,536,15541
289,3696,248,521,15535
290,3700,257,511,15532
291,3697,285,502,15516
292,3726,252,519,15503
293,3740,254,536,15470
294,3766,264,503,15467
295,3811,238,498,15453
296,3848,227,495,15430
297,3863,216,499,15422
298,3897,203,499,15401
299,3902,219,486,15393
300,3910,236,477,15377
301,3935,232,469,15364
302,3958,224,459,15359
303,3994,201,464,15341
304,4010,197,452,15341
305,4038,188,453,15321
306,4065,196,447,15292
307,4077,205,422,15296
308,4102,209,424,15265
309,4134,210,424,15232
310,4166,207,441,15186
311,4201,216,435,15148
312,4222,216,426,15136
313,4236,229,425,15110
314,4247,244,426,15083
315,4260,230,447,15063
316,4273,244,446,15037
317,4273,238,457,15032
318,4311,239,457,14993
319,4338,229,456,14977
320,4335,239,460,14966
321,4364,240,469,14927
322,4381,250,468,14901
323,4411,259,470,14860
324,4434,254,484,14828
325,4445,252,492,14811
326,4452,275,474,14799
327,4469,263,496,14772
328,4483,253,496,14768
329,4502,257,501,14740
330,4515,257,506,14722
331,4531,262,497,14710
332,4534,270,486,14710
333,4562,253,502,14683
334,4578,239,529,14654
335,4570,256,523,14651
336,4594,241,535,14630
337,4603,240,538,14619
338,4578,266,530,14626
339,4583,263,557,14597
340,4575,275,549,14601
341,4590,278,556,14576
342,4594,286,540,14580
343,4618,265,558,14559
344,4615,271,558,14556
345,4594,280,581,14545
346,4590,296,587,14527
347,4584,306,593,14517
348,4577,317,581,14525
349,4580,308,580,14532
350,4562,301,593,14544
351,4555,316,601,14528
352,4537,330,585,14548
353,4528,330,596,14546
354,4511,323,620,14546
355,4507,316,629,14548
356,4499,318,635,14548
357,4485,353,627,14535
358,4449,373,635,14543
359,4427,367,657,14549
360,4442,332,687,14539
361,4428,325,666,14581
362,4406,343,669,14582
363,4376,352,681,14591
364,4360,364,681,14595
365,4358,360,681,14601
366,4365,352,702,14581
367,4343,380,692,14585
368,4330,387,685,14598
369,4316,378,693,14613
370,4308,366,690,14636
371,4285,376,668,14671
372,4282,363,677,14678
373,4261,344,696,14699
374,4258,338,707,14697
375,4250,352,706,14692
376,4213,358,712,14717
377,4193,344,719,14744
378,4154,377,718,14751
379,4117,367,731,14785
380,4109,365,754,14772
381,4091,366,757,14786
382,4070,360,749,14821
383,4084,328,753,14835
384,4067,350,744,14839
385,4016,374,766,14844
386,4010,371,779,14840
387,3952,376,779,14893
388,3946,359,785,14910
389,3942,370,778,14910
390,3929,379,761,14931
391,3910,388,751,14951
392,3885,378,749,14988
393,3872,360,746,15022
394,3852,360,748,15040
395,3859,327,768,15046
396,3827,354,737,15082
397,3826,326,763,15085
398,3818,353,744,15085
399,3810,363,750,15077
400,3802,361,747,15090
401,3778,361,764,15097
402,3789,336,774,15101
403,3787,354,745,15114
404,3775,340,757,15128
405,3773,331,750,15146
406,3772,330,743,15155
407,3743,351,728,15178
408,3727,350,708,15215
409,3738,330,711,15221
410,3741,322,687,15250
411,3769,324,682,15225
412,3781,313,671,15235
413,3804,307,650,15239
414,3791,311,664,15234
415,3811,311,634,15244
416,3834,295,651,15220
417,3852,293,639,15216
418,3842,290,633,15235
419,3863,288,609,15240
420,3858,293,623,15226
421,3871,302,610,15217
422,3888,282,606,15224
423,3892,274,607,15227
424,3894,286,607,15213
425,3891,296,602,15211
426,3923,273,602,15202
427,3968,271,591,15170
428,3991,271,570,15168
429,3996,268,561,15175
430,4008,269,567,15156
431,4032,258,576,15134
432,4042,250,580,15128
433,4031,261,576,15132
434,4045,271,563,15121
435,4059,285,561,15095
436,4082,278,564,15076
437,4083,272,587,15058
438,4088,281,573,15058
439,4093,295,557,15055
440,4114,292,542,15052
441,4143,275,539,15043
442,4146,289,510,15055
443,4179,293,514,15014
444,4181,283,530,15006
445,4183,280,525,15012
446,4191,265,551,14993
447,4204,265,553,14978
448,4212,279,551,14958
449,4228,266,549,14957
450,4231,272,556,14941
451,4231,288,556,14925
452,4233,286,571,14910
453,4227,281,580,14912
454,4232,288,565,14915
455,4241,293,560,14906
456,4254,288,575,14883
457,4276,288,567,14869
458,4256,298,579,14867
459,4271,293,570,14866
460,4284,297,554,14865
