Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19955,25,20,0
2,19938,37,23,2
3,19925,41,29,5
4,19900,57,36,7
5,19880,62,46,12
6,19853,74,54,19
7,19807,98,66,29
8,19772,100,85,43
9,19709,141,101,49
10,19650,166,124,60
11,19566,203,157,74
12,19455,245,203,97
13,19325,301,241,133
14,19184,366,287,163
15,18995,452,345,208
16,18757,563,420,260
17,18508,641,537,314
18,18163,821,641,375
19,17746,1006,790,458
20,17249,1221,964,566
21,16690,1451,1158,701
22,16006,1718,1442,834
23,15198,2051,1726,1025
24,14281,2410,2092,1217
25,13267,2756,2461,1516
26,12224,2992,2961,1823
27,11010,3370,3383,2237
28,9740,3706,3853,2701
29,8550,3882,4372,3196
30,7284,4068,4861,3787
31,6168,4048,5339,4445
32,5105,4050,5706,5139
33,4171,3884,6069,5876
34,3401,3523,6415,6661
35,2767,3135,6643,7455
36,2220,2792,6627,8361
37,1777,2510,6468,9245
38,1468,2149,6270,10113
39,1209,1840,6019,10932
40,1030,1542,5714,11714
41,885,1256,5379,12480
42,759,1046,5038,13157
43,666,858,4637,13839
44,630,721,4221,14428
45,589,596,3885,14930
46,554,483,3562,15401
47,532,414,3204,15850
48,518,359,2892,16231
49,503,313,2580,16604
50,511,272,2309,16908
51,521,234,2058,17187
52,557,195,1825,17423
53,571,170,1649,17610
54,593,162,1463,17782
55,615,158,1314,17913
56,658,138,1186,18018
57,686,117,1073,18124
58,727,104,975,18194
59,769,102,876,18253
60,810,98,791,18301
61,851,95,691,18363
62,903,79,616,18402
63,957,77,542,18424
64,987,80,471,18462
65,1037,76,438,18449
66,1081,71,392,18456
67,1153,65,352,18430
68,1212,59,326,18403
69,1265,55,296,18384
70,1308,45,281,18366
71,1375,36,266,18323
72,1416,47,239,18298
73,1475,46,201,18278
74,1534,43,185,18238
75,1584,52,173,18191
76,1638,46,161,18155
77,1677,47,148,18128
78,1718,45,150,18087
79,1767,35,145,18053
80,1818,40,132,18010
81,1882,36,117,17965
82,1941,28,119,17912
83,2003,28,111,17858
84,2047,17,107,17829
85,2104,16,99,17781
86,2140,17,94,17749
87,2205,18,83,17694
88,2267,20,70,17643
89,2326,26,64,17584
90,2368,26,63,17543
91,2421,21,55,17503
92,2473,18,57,17452
93,2528,22,57,17393
94,2574,24,51,17351
95,2630,24,54,17292
96,2677,21,56,17246
97,2738,19,56,17187
98,2788,16,56,17140
99,2841,14,53,17092
100,2881,19,45,17055
101,2918,22,40,17020
102,2976,19,44,16961
103,3010,23,40,16927
104,3040,24,36,16900
105,3091,20,41,16848
106,3149,13,45,16793
107,3191,11,44,16754
108,3248,8,38,16706
109,3301,10,33,16656
110,3361,9,33,16597
111,3407,11,30,16552
112,3453,14,30,16503
113,3497,11,30,16462
114,3547,12,28,16413
115,3597,12,26,16365
116,3639,11,28,16322
117,3680,14,26,16280
118,3728,12,24,16236
119,3773,13,24,16190
120,3821,8,26,16145
121,3870,7,24,16099
122,3912,9,24,16055
123,3944,10,19,16027
124,4000,10,18,15972
125,4046,10,17,15927
126,4096,7,20,15877
127,4142,3,22,15833
128,4187,5,17,15791
129,4233,7,17,15743
130,4276,6,15,15703
131,4335,8,11,15646
132,4374,9,13,15604
133,4410,7,14,15569
134,4447,7,15,15531
135,4501,11,13,15475
136,4537,14,13,15436
137,4580,9,17,15394
138,4638,8,18,15336
139,4672,15,18,15295
140,4726,14,19,15241
141,4766,16,20,15198
142,4808,14,24,15154
143,4851,11,25,15113
144,4893,12,27,15068
145,4926,15,27,15032
146,4971,19,22,14988
147,5009,19,26,14946
148,5059,19,25,14897
149,5099,18,27,14856
150,5132,24,28,14816
151,5166,23,34,14777
152,5210,22,35,14733
153,5245,24,35,14696
154,5283,30,34,14653
155,5314,22,44,14620
156,5367,15,47,14571
157,5404,19,45,14532
158,5440,24,45,14491
159,5477,30,40,14453
160,5514,31,44,14411
161,5548,35,43,14374
162,5581,32,51,14336
163,5623,26,58,14293
164,5652,30,58,14260
165,5674,33,54,14239
166,5708,23,63,14206
167,5737,36,60,14167
168,5773,38,62,14127
169,5818,40,59,14083
170,5851,41,61,14047
171,5879,37,65,14019
172,5904,37,65,13994
173,5935,42,55,13968
174,5970,47,62,13921
175,5997,49,66,13888
176,6019,47,73,13861
177,6041,49,75,13835
178,6067,47,81,13805
179,6083,49,84,13784
180,6111,56,81,13752
181,6116,72,83,13729
182,6120,65,102,13713
183,6132,75,108,13685
184,6142,84,110,13664
