Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19969,11,20,0
2,19948,30,21,1
3,19933,32,33,2
4,19912,43,39,6
5,19886,52,51,11
6,19848,72,64,16
7,19791,107,76,26
8,19747,113,102,38
9,19681,145,118,56
10,19598,189,144,69
11,19489,249,170,92
12,19385,288,210,117
13,19254,333,267,146
14,19078,425,318,179
15,18857,531,399,213
16,18624,613,494,269
17,18329,728,600,343
18,17944,895,748,413
19,17471,1111,903,515
20,16933,1315,1108,644
21,16314,1569,1327,790
22,15545,1890,1612,953
23,14645,2244,1947,1164
24,13631,2651,2292,1426
25,12566,2936,2768,1730
26,11384,3338,3184,2094
27,10201,3527,3755,2517
28,8957,3772,4264,3007
29,7758,3924,4739,3579
30,6575,3971,5245,4209
31,5460,3985,5640,4915
32,4528,3796,6017,5659
33,3746,3535,6255,6464
34,3037,3291,6424,7248
35,2402,3036,6477,8085
36,1934,2714,6438,8914
37,1586,2316,6340,9758
38,1288,1989,6163,10560
39,1081,1667,5909,11343
40,913,1424,5541,12122
41,785,1189,5206,12820
42,696,983,4816,13505
43,614,818,4403,14165
44,578,662,4050,14710
45,554,560,3664,15222
46,549,456,3355,15640
47,544,391,3055,16010
48,539,336,2711,16414
49,555,288,2429,16728
50,570,241,2176,17013
51,576,202,1965,17257
52,594,175,1786,17445
53,621,155,1590,17634
54,654,140,1407,17799
55,692,133,1226,17949
56,726,127,1091,18056
57,772,109,983,18136
58,823,91,879,18207
59,859,99,782,18260
60,881,94,717,18308
61,925,76,670,18329
62,976,71,600,18353
63,1012,58,533,18397
64,1059,69,469,18403
65,1113,71,416,18400
66,1157,64,383,18396
67,1219,59,364,18358
68,1264,45,340,18351
69,1319,42,301,18338
70,1360,37,264,18339
71,1412,32,238,18318
72,1460,33,205,18302
73,1525,34,181,18260
74,1574,33,167,18226
75,1615,35,154,18196
76,1661,33,141,18165
77,1729,30,123,18118
78,1789,33,112,18066
79,1840,27,105,18028
80,1872,27,93,18008
81,1931,28,82,17959
82,1996,30,76,17898
83,2058,31,71,17840
84,2119,29,64,17788
85,2163,24,64,17749
86,2217,18,64,17701
87,2265,19,59,17657
88,2337,17,63,17583
89,2396,21,58,17525
90,2457,17,46,17480
91,2505,17,41,17437
92,2569,17,40,17374
93,2632,14,39,17315
94,2688,12,38,17262
95,2747,11,36,17206
96,2807,7,35,17151
97,2860,5,32,17103
98,2909,8,30,17053
99,2949,13,29,17009
100,2998,15,22,16965
101,3042,12,22,16924
102,3084,13,21,16882
103,3139,12,21,16828
104,3174,15,17,16794
105,3218,10,22,16750
106,3265,12,22,16701
107,3312,11,23,16654
108,3357,12,23,16608
109,3402,13,19,16566
110,3447,14,18,16521
111,3500,9,21,16470
112,3550,9,22,16419
113,3602,8,23,16367
114,3644,6,22,16328
115,3693,6,20,16281
116,3737,6,20,16237
117,3786,5,18,16191
118,3820,9,15,16156
119,3870,8,15,16107
120,3918,9,14,16059
121,3960,7,13,16020
122,4007,6,13,15974
123,4040,7,13,15940
124,4088,7,12,15893
125,4142,6,12,15840
126,4179,6,12,15803
127,4225,9,10,15756
128,4261,8,13,15718
129,4323,7,14,15656
130,4378,6,16,15600
131,4418,7,15,15560
132,4461,6,13,15520
133,4495,10,13,15482
134,4542,8,16,15434
135,4581,7,19,15393
136,4628,7,21,15344
137,4660,8,21,15311
138,4689,10,20,15281
139,4724,10,21,15245
140,4766,10,22,15202
141,4826,12,21,15141
142,4865,13,21,15101
143,4908,11,22,15059
144,4954,5,30,15011
145,4999,10,27,14964
146,5039,12,23,14926
147,5077,14,22,14887
148,5115,13,25,14847
149,5139,11,27,14823
150,5182,14,24,14780
151,5209,13,24,14754
152,5237,20,26,14717
153,5276,23,21,14680
154,5309,21,26,14644
155,5349,17,32,14602
156,5390,14,37,14559
157,5423,14,34,14529
158,5453,16,32,14499
159,5480,19,31,14470
160,5507,21,33,14439
161,5552,21,34,14393
162,5600,20,36,14344
163,5628,22,41,14309
164,5667,17,44,14272
165,5710,18,39,14233
166,5743,17,44,14196
167,5775,17,39,14169
168,5810,17,38,14135
169,5834,25,38,14103
170,5870,28,35,14067
171,5892,27,38,14043
172,5919,33,37,14011
173,5944,28,44,13984
174,5983,22,50,13945
175,6024,30,46,13900
176,6048,35,43,13874
177,6081,38,43,13838
178,6111,40,49,13800
179,6126,50,58,13766
180,6158,56,56,13730
181,6180,55,61,13704
182,6206,56,69,13669
183,6228,61,74,13637
184,6253,61,78,13608
185,6272,63,87,13578
186,6305,56,99,13540
187,6314,53,115,13518
188,6335,60,118,13487
189,6338,75,118,13469
190,6342,86,114,13458
191,6364,79,127,13430
192,6372,88,130,13410
193,6386,84,142,13388
194,6400,83,142,13375
195,6415,103,141,13341
196,6424,116,149,13311
197,6430,110,173,13287
198,6429,110,176,13285
199,6419,123,177,13281
200,6416,133,175,13276
201,6425,133,191,13251
202,6420,142,195,13243
203,6408,145,204,13243
204,6396,166,215,13223
205,6389,173,230,13208
206,6386,177,232,13205
207,6379,178,250,13193
208,6373,173,279,13175
209,6353,180,298,13169
210,6322,191,317,13170
211,6288,205,330,13177
212,6268,215,336,13181
213,6217,240,348,13195
214,6200,237,367,13196
215,6172,233,388,13207
216,6113,269,399,13219
217,6075,289,405,13231
218,6036,293,432,13239
219,5989,293,457,13261
220,5934,285,470,13311
221,5877,312,488,13323
222,5812,317,508,13363
223,5755,347,524,13374
224,5688,355,550,13407
225,5634,360,564,13442
226,5601,329,600,13470
227,5542,354,621,13483
228,5472,350,656,13522
229,5400,356,673,13571
230,5331,366,689,13614
231,5260,381,692,13667
232,5185,426,683,13706
233,5144,422,706,13728
234,5068,420,741,13771
235,4990,428,766,13816
236,4894,452,788,13866
237,4821,449,790,13940
238,4758,445,808,13989
239,4685,438,828,14049
240,4590,458,834,14118
241,4517,447,861,14175
242,4434,472,840,14254
243,4381,476,859,14284
244,4313,456,882,14349
245,4225,493,867,14415
246,4166,458,903,14473
247,4108,445,910,14537
248,4051,422,924,14603
249,3987,427,901,14685
250,3942,407,921,14730
251,3882,392,912,14814
252,3817,411,877,14895
