Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19973,7,20,0
2,19963,16,20,1
3,19947,27,23,3
4,19936,33,24,7
5,19922,38,32,8
6,19896,54,35,15
7,19871,65,42,22
8,19831,92,50,27
9,19793,102,70,35
10,19744,125,89,42
11,19680,149,114,57
12,19583,207,129,81
13,19481,251,171,97
14,19353,304,223,120
15,19187,374,282,157
16,18996,449,355,200
17,18765,555,436,244
18,18491,660,547,302
19,18155,802,658,385
20,17707,1034,787,472
21,17265,1175,986,574
22,16685,1417,1175,723
23,16019,1710,1393,878
24,15271,1979,1669,1081
25,14397,2274,2031,1298
26,13397,2633,2399,1571
27,12324,2950,2842,1884
28,11140,3334,3260,2266
29,9918,3661,3733,2688
30,8728,3849,4274,3149
31,7552,3896,4822,3730
32,6409,3932,5358,4301
33,5313,3924,5769,4994
34,4360,3789,6159,5692
35,3514,3569,6461,6456
36,2820,3292,6599,7289
37,2260,2941,6617,8182
38,1835,2600,6523,9042
39,1488,2220,6453,9839
40,1248,1865,6261,10626
41,1018,1623,5928,11431
42,883,1318,5645,12154
43,788,1073,5278,12861
44,682,904,4904,13510
45,610,752,4539,14099
46,573,626,4132,14669
47,566,506,3732,15196
48,555,418,3388,15639
49,539,372,3043,16046
50,542,334,2734,16390
51,568,287,2412,16733
52,575,243,2158,17024
53,583,219,1929,17269
54,614,188,1733,17465
55,641,175,1534,17650
56,669,161,1363,17807
57,695,141,1206,17958
58,735,129,1089,18047
59,783,114,974,18129
60,824,103,892,18181
61,858,99,787,18256
62,883,101,701,18315
63,928,90,629,18353
64,985,84,573,18358
65,1030,81,518,18371
66,1075,73,465,18387
67,1134,66,422,18378
68,1181,61,382,18376
69,1225,59,333,18383
70,1282,50,299,18369
71,1346,47,270,18337
72,1400,44,248,18308
73,1461,38,233,18268
74,1513,38,205,18244
75,1561,42,182,18215
76,1631,38,159,18172
77,1677,44,140,18139
78,1728,36,135,18101
79,1766,42,117,18075
80,1823,38,112,18027
81,1881,33,100,17986
82,1940,28,100,17932
83,1999,29,89,17883
84,2059,23,87,17831
85,2123,24,76,17777
86,2181,25,70,17724
87,2241,26,64,17669
88,2306,20,63,17611
89,2347,22,56,17575
90,2402,19,52,17527
91,2437,22,48,17493
92,2493,20,49,17438
93,2550,18,53,17379
94,2605,24,50,17321
95,2642,21,47,17290
96,2697,25,41,17237
97,2747,14,51,17188
98,2796,17,45,17142
99,2850,16,47,17087
100,2912,19,40,17029
101,2962,17,41,16980
102,3005,11,42,16942
103,3052,13,42,16893
104,3094,19,36,16851
105,3132,18,36,16814
106,3174,18,34,16774
107,3228,20,33,16719
108,3287,17,31,16665
109,3343,15,30,16612
110,3384,16,35,16565
111,3432,17,33,16518
112,3472,16,33,16479
113,3511,16,33,16440
114,3561,11,39,16389
115,3603,12,38,16347
116,3647,8,40,16305
117,3695,9,41,16255
118,3738,12,39,16211
119,3780,11,34,16175
120,3825,14,34,16127
121,3864,12,35,16089
122,3896,13,33,16058
123,3936,16,34,16014
124,3985,12,35,15968
125,4031,10,35,15924
126,4079,13,32,15876
127,4115,14,28,15843
128,4155,10,29,15806
129,4190,14,25,15771
130,4240,14,27,15719
131,4286,11,26,15677
132,4311,19,28,15642
133,4359,14,28,15599
134,4396,19,24,15561
135,4439,11,29,15521
136,4474,7,32,15487
137,4512,8,31,15449
138,4558,8,29,15405
139,4590,15,27,15368
140,4624,12,23,15341
141,4663,16,22,15299
142,4710,15,24,15251
143,4743,16,28,15213
144,4783,16,29,15172
145,4822,18,30,15130
146,4854,19,29,15098
147,4878,23,26,15073
148,4921,18,31,15030
149,4957,14,36,14993
150,5007,15,35,14943
151,5045,18,28,14909
152,5081,21,27,14871
153,5123,17,35,14825
154,5149,14,37,14800
155,5173,17,34,14776
156,5215,25,31,14729
157,5248,22,35,14695
158,5277,22,40,14661
159,5313,22,40,14625
160,5351,24,41,14584
161,5390,23,46,14541
162,5419,28,40,14513
163,5443,22,44,14491
164,5476,25,40,14459
165,5515,25,45,14415
166,5536,23,48,14393
167,5576,27,45,14352
168,5606,30,47,14317
169,5650,32,53,14265
170,5679,33,55,14233
171,5711,36,61,14192
172,5740,30,68,14162
173,5762,36,65,14137
174,5780,44,60,14116
175,5809,51,63,14077
176,5829,55,66,14050
177,5866,42,81,14011
178,5894,50,84,13972
179,5915,51,98,13936
180,5923,60,94,13923
181,5951,59,101,13889
182,5974,67,97,13862
183,6012,64,108,13816
184,6034,64,105,13797
185,6047,69,114,13770
186,6075,74,121,13730
187,6092,70,135,13703
188,6100,92,132,13676
189,6103,95,137,13665
190,6099,105,139,13657
191,6105,107,152,13636
192,6105,109,160,13626
193,6106,110,169,13615
194,6106,111,178,13605
195,6110,121,185,13584
196,6115,125,195,13565
197,6113,135,189,13563
198,6115,139,200,13546
199,6120,141,214,13525
200,6113,145,224,13518
201,6129,130,246,13495
202,6119,135,261,13485
203,6112,154,264,13470
204,6090,182,272,13456
205,6088,191,277,13444
206,6061,202,290,13447
207,6038,205,310,13447
208,6005,212,334,13449
209,5967,227,349,13457
210,5937,242,349,13472
211,5905,248,372,13475
212,5879,258,390,13473
213,5856,259,391,13494
214,5838,268,398,13496
215,5805,258,426,13511
216,5756,285,447,13512
217,5702,301,468,13529
218,5643,323,481,13553
219,5603,307,518,13572
220,5548,322,530,13600
221,5525,304,554,13617
222,5468,324,563,13645
223,5428,332,590,13650
224,5351,370,610,13669
225,5270,369,636,13725
226,5214,366,662,13758
227,5142,370,691,13797
228,5070,399,697,13834
229,4982,422,723,13873
230,4899,424,739,13938
231,4841,417,761,13981
232,4750,435,780,14035
233,4665,451,813,14071
234,4594,460,818,14128
235,4537,449,821,14193
236,4466,434,852,14248
237,4379,448,850,14323
238,4301,453,867,14379
239,4228,439,893,14440
240,4175,414,907,14504
241,4104,436,889,14571
242,4043,439,877,14641
243,3984,417,904,14695
244,3907,427,878,14788
245,3825,443,875,14857
246,3764,440,870,14926
247,3710,404,903,14983
248,3662,400,881,15057
249,3632,388,852,15128
250,3593,393,843,15171
251,3555,378,859,15208
252,3549,369,829,15253
253,3522,386,794,15298
254,3489,374,805,15332
255,3460,374,798,15368
256,3446,381,797,15376
257,3418,355,800,15427
258,3398,334,775,15493
259,3391,329,762,15518
260,3359,332,753,15556
261,3337,324,735,15604
262,3363,315,718,15604
263,3349,302,688,15661
264,3340,295,661,15704
265,3336,297,639,15728
266,3360,257,642,15741
267,3362,253,610,15775
268,3375,244,592,15789
269,3371,250,561,15818
270,3379,249,555,15817
271,3414,229,544,15813
272,3427,219,537,15817
273,3423,218,535,15824
274,3427,222,532,15819
275,3439,230,511,15820
276,3456,231,499,15814
277,3467,216,512,15805
278,3482,239,498,15781
279,3512,233,480,15775
280,3551,234,467,15748
281,3578,213,477,15732
282,3612,204,471,15713
283,3642,194,458,15706
284,3656,192,468,15684
285,3682,186,467,15665
286,3677,225,429,15669
287,3713,207,433,15647
288,3740,192,435,15633
289,3747,189,430,15634
290,3766,204,426,15604
291,3776,193,444,15587
292,3805,187,428,15580
293,3828,186,432,15554
294,3847,200,427,15526
295,3875,199,412,15514
296,3899,211,409,15481
297,3936,202,399,15463
298,3947,201,413,15439
299,3980,203,411,15406
300,4006,196,407,15391
301,4019,200,404,15377
302,4049,194,408,15349
303,4076,187,417,15320
304,4099,183,422,15296
305,4103,202,415,15280
306,4113,220,417,15250
307,4147,226,430,15197
308,4163,224,433,15180
309,4186,235,429,15150
310,4195,225,446,15134
311,4202,244,428,15126
312,4221,240,435,15104
313,4236,243,447,15074
314,4235,229,464,15072
315,4263,225,445,15067
316,4272,230,454,15044
317,4300,220,474,15006
318,4294,246,466,14994
319,4313,238,470,14979
320,4336,243,457,14964
321,4344,244,463,14949
322,4356,249,449,14946
323,4361,254,457,14928
324,4371,254,469,14906
325,4383,249,479,14889
326,4399,248,491,14862
327,4379,273,487,14861
328,4380,270,494,14856
329,4394,269,505,14832
330,4398,265,510,14827
331,4417,238,538,14807
332,4416,248,530,14806
333,4428,252,533,14787
334,4438,249,527,14786
335,4445,284,499,14772
336,4453,277,510,14760
337,4442,275,530,14753
338,4445,277,545,14733
339,4450,274,564,14712
340,4449,288,558,14705
341,4453,271,582,14694
342,4447,287,587,14679
343,4444,292,587,14677
344,4452,280,590,14678
345,4438,297,600,14665
346,4434,324,583,14659
347,4435,317,601,14647
348,4435,302,623,14640
349,4431,294,623,14652
350,4434,305,616,14645
351,4413,306,619,14662
352,4399,324,620,14657
353,4383,346,609,14662
354,4378,366,605,14651
355,4384,342,631,14643
356,4385,324,644,14647
357,4390,315,653,14642
358,4388,319,648,14645
359,4381,329,673,14617
360,4376,329,665,14630
361,4362,333,669,14636
362,4337,350,666,14647
363,4305,372,677,14646
364,4301,356,669,14674
365,4319,347,660,14674
366,4299,367,648,14686
367,4283,360,653,14704
368,4286,335,672,14707
369,4268,357,677,14698
370,4281,343,691,14685
371,4279,327,714,14680
372,4248,353,706,14693
373,4249,346,710,14695
374,4228,342,719,14711
375,4209,359,720,14712
376,4191,354,738,14717
377,4162,373,737,14728
378,4128,382,737,14753
379,4133,349,767,14751
380,4106,363,769,14762
381,4085,373,748,14794
382,4076,377,763,14784
383,4051,392,753,14804
384,4046,391,772,14791
385,4025,379,769,14827
386,4016,375,782,14827
387,4027,349,796,14828
388,4024,337,794,14845
389,4030,332,779,14859
390,4020,349,753,14878
391,3998,367,754,14881
392,3991,350,768,14891
393,3999,332,773,14896
394,3992,335,777,14896
395,3957,351,764,14928
396,3952,367,725,14956
397,3959,334,739,14968
398,3938,342,738,14982
399,3928,362,719,14991
400,3930,348,729,14993
401,3923,345,718,15014
402,3908,362,706,15024
403,3902,380,694,15024
404,3893,381,717,15009
405,3893,373,742,14992
406,3883,385,746,14986
407,3870,393,736,15001
408,3862,373,761,15004
409,3859,352,780,15009
410,3837,356,757,15050
411,3852,329,756,15063
412,3838,341,733,15088
413,3818,339,725,15118
414,3791,361,705,15143
415,3811,334,723,15132
416,3816,325,717,15142
417,3811,350,714,15125
418,3825,341,725,15109
419,3824,334,747,15095
420,3819,331,733,15117
421,3849,323,729,15099
422,3843,336,692,15129
423,3879,330,698,15093
424,3883,325,694,15098
425,3881,332,682,15105
426,3894,334,693,15079
427,3900,321,678,15101
428,3893,333,662,15112
429,3869,338,677,15116
430,3881,320,679,15120
431,3897,317,668,15118
432,3909,319,659,15113
433,3920,317,655,15108
434,3928,321,636,15115
435,3924,329,636,15111
436,3944,320,652,15084
437,3910,334,667,15089
438,3920,323,684,15073
439,3915,334,659,15092
440,3938,319,662,15081
441,3939,304,666,15091
442,3937,317,662,15084
443,3934,335,637,15094
444,3922,336,649,15093
445,3929,320,654,15097
446,3930,329,656,15085
447,3926,325,652,15097
448,3945,287,681,15087
449,3940,279,687,15094
450,3946,283,676,15095
451,3936,291,656,15117
452,3935,314,655,15096
453,3936,319,656,15089
454,3926,334,657,15083
455,3936,311,669,15084
456,3946,311,664,15079
457,3955,309,652,15084
458,3961,312,635,15092
459,3956,314,639,15091
460,3952,315,653,15080
461,3937,319,642,15102
462,3939,302,650,15109
463,3936,333,636,15095
464,3958,325,620,15097
465,3975,302,630,15093
466,3979,297,638,15086
467,3984,293,653,15070
468,4008,280,646,15066
469,3999,292,635,15074
470,3998,298,628,15076
471,3996,307,622,15075
472,4001,293,630,15076
473,4019,309,616,15056
474,4015,309,615,15061
475,3999,309,613,15079
476,3996,316,605,15083
477,3994,318,603,15085
478,3996,320,614,15070
479,4019,296,642,15043
480,4023,301,647,15029
481,4047,294,631,15028
482,4045,295,619,15041
483,4036,305,613,15046
484,4045,302,618,15035
485,4059,309,601,15031
486,4066,291,607,15036
487,4086,290,610,15014
488,4097,294,586,15023
489,4101,285,589,15025
490,4094,276,592,15038
491,4093,278,591,15038
492,4107,262,611,15020
493,4099,297,598,15006
494,4094,306,606,14994
495,4083,306,625,14986
496,4104,291,615,14990
497,4100,299,600,15001
498,4106,301,594,14999
499,4111,293,599,14997
500,4092,314,591,15003
501,4095,308,606,14991
502,4087,314,612,14987
503,4100,326,598,14976
504,4108,315,613,14964
505,4098,312,645,14945
506,4115,299,635,14951
507,4132,291,634,14943
508,4133,303,628,14936
509,4143,302,633,14922
510,4139,302,634,14925
511,4143,308,627,14922
512,4123,303,649,14925
513,4155,274,647,14924
514,4146,292,636,14926
515,4155,298,626,14921
516,4159,307,612,14922
517,4175,283,622,14920
518,4185,289,628,14898
519,4202,297,614,14887
520,4220,282,614,14884
521,4212,293,611,14884
522,4222,297,612,14869
523,4224,302,610,14864
524,4191,316,625,14868
525,4197,327,622,14854
526,4200,327,622,14851
527,4199,341,623,14837
528,4213,322,626,14839
529,4231,332,617,14820
530,4246,337,625,14792
531,4232,343,636,14789
532,4221,341,643,14795
533,4209,335,651,14805
534,4198,326,674,14802
535,4210,322,671,14797
536,4200,323,664,14813
537,4175,341,657,14827
538,4146,353,651,14850
539,4143,334,678,14845
540,4129,339,676,14856
541,4110,353,680,14857
542,4114,350,697,14839
543,4076,363,699,14862
544,4078,342,702,14878
545,4082,342,707,14869
546,4079,338,699,14884
547,4087,310,713,14890
548,4074,336,695,14895
549,4082,318,694,14906
