Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19970,10,20,0
2,19956,21,23,0
3,19937,33,22,8
4,19918,40,34,8
5,19904,43,44,9
6,19872,66,51,11
7,19846,71,68,15
8,19796,98,82,24
9,19738,128,98,36
10,19675,152,124,49
11,19580,201,154,65
12,19478,243,199,80
13,19325,330,238,107
14,19159,398,302,141
15,18980,456,388,176
16,18743,567,458,232
17,18450,690,566,294
18,18109,815,689,387
19,17684,1033,812,471
20,17165,1260,1004,571
21,16630,1445,1207,718
22,15915,1739,1445,901
23,15128,2013,1751,1108
24,14238,2294,2114,1354
25,13162,2767,2442,1629
26,12099,3036,2899,1966
27,10929,3372,3393,2306
28,9701,3634,3920,2745
29,8451,3887,4379,3283
30,7299,3933,4924,3844
31,6157,3966,5349,4528
32,5104,3893,5761,5242
33,4185,3669,6144,6002
34,3387,3424,6353,6836
35,2754,3088,6507,7651
36,2207,2741,6603,8449
37,1809,2443,6422,9326
38,1492,2081,6302,10125
39,1225,1793,6036,10946
40,1016,1497,5723,11764
41,870,1258,5408,12464
42,789,1025,5017,13169
43,695,853,4639,13813
44,640,694,4269,14397
45,599,577,3890,14934
46,579,504,3486,15431
47,553,424,3165,15858
48,546,345,2892,16217
49,543,317,2601,16539
50,551,258,2371,16820
51,579,229,2113,17079
52,595,204,1881,17320
53,621,165,1704,17510
54,633,143,1529,17695
55,676,133,1340,17851
56,704,132,1197,17967
57,733,131,1064,18072
58,757,133,960,18150
59,806,118,868,18208
60,857,105,772,18266
61,902,93,683,18322
62,946,91,615,18348
63,987,88,543,18382
64,1042,78,497,18383
65,1084,79,449,18388
66,1129,70,423,18378
67,1192,69,389,18350
68,1239,62,342,18357
69,1288,57,305,18350
70,1362,54,270,18314
71,1412,55,238,18295
72,1478,52,212,18258
73,1530,40,202,18228
74,1581,42,183,18194
75,1618,41,167,18174
76,1672,41,152,18135
77,1725,39,134,18102
78,1786,33,124,18057
79,1843,33,109,18015
80,1911,33,100,17956
81,1956,30,95,17919
82,2011,31,93,17865
83,2084,22,99,17795
84,2120,25,94,17761
85,2171,24,91,17714
86,2243,28,88,17641
87,2291,25,83,17601
88,2337,28,79,17556
89,2392,28,74,17506
90,2440,21,65,17474
