Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19963,17,20,0
2,19955,21,23,1
3,19943,24,26,7
4,19918,40,32,10
5,19893,57,37,13
6,19872,55,53,20
7,19839,75,54,32
8,19809,83,71,37
9,19760,105,83,52
10,19708,132,98,62
11,19645,154,127,74
12,19552,210,143,95
13,19455,247,180,118
14,19341,285,232,142
15,19180,369,274,177
16,19009,429,357,205
17,18770,557,411,262
18,18506,675,511,308
19,18186,777,647,390
20,17815,923,772,490
21,17314,1152,937,597
22,16806,1335,1143,716
23,16160,1580,1362,898
24,15420,1884,1626,1070
25,14547,2248,1902,1303
26,13612,2566,2253,1569
27,12596,2857,2695,1852
28,11496,3126,3160,2218
29,10300,3442,3629,2629
30,9047,3741,4096,3116
31,7873,3851,4621,3655
32,6665,3964,5124,4247
33,5575,3954,5572,4899
34,4583,3857,5958,5602
35,3760,3630,6179,6431
36,3072,3332,6343,7253
37,2500,2998,6378,8124
38,2040,2609,6432,8919
39,1660,2241,6336,9763
40,1338,1981,6104,10577
41,1091,1705,5812,11392
42,979,1406,5485,12130
43,845,1180,5106,12869
44,756,989,4721,13534
45,690,825,4360,14125
46,625,687,4040,14648
47,598,556,3712,15134
48,585,460,3348,15607
49,572,403,3017,16008
50,558,355,2734,16353
51,572,302,2475,16651
52,588,276,2204,16932
53,592,247,1993,17168
54,614,212,1787,17387
55,653,180,1624,17543
56,700,167,1454,17679
57,734,156,1310,17800
58,768,140,1182,17910
59,793,141,1075,17991
60,836,128,943,18093
61,881,111,856,18152
62,940,88,780,18192
63,981,85,697,18237
64,1034,83,609,18274
65,1072,75,552,18301
66,1115,87,498,18300
67,1159,90,447,18304
68,1208,81,399,18312
69,1271,71,367,18291
70,1334,59,340,18267
71,1377,66,310,18247
72,1425,59,287,18229
73,1493,56,252,18199
74,1559,49,234,18158
75,1614,46,225,18115
76,1669,46,207,18078
77,1722,39,197,18042
78,1773,38,183,18006
79,1846,33,165,17956
80,1894,24,161,17921
81,1937,33,144,17886
82,1993,35,133,17839
83,2055,28,126,17791
84,2109,27,113,17751
85,2161,30,112,17697
86,2212,32,100,17656
87,2269,33,88,17610
88,2306,35,83,17576
89,2351,30,84,17535
90,2405,29,76,17490
91,2463,28,77,17432
92,2511,28,78,17383
93,2560,30,68,17342
94,2612,24,67,17297
95,2666,20,72,17242
96,2728,18,74,17180
97,2770,18,74,17138
98,2833,21,69,17077
99,2892,20,67,17021
100,2941,16,63,16980
101,2991,15,63,16931
102,3030,20,49,16901
103,3076,19,49,16856
104,3118,21,43,16818
105,3159,22,42,16777
106,3207,18,43,16732
