Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19968,12,20,0
2,19954,21,23,2
3,19935,32,29,4
4,19918,41,35,6
5,19890,58,43,9
6,19861,74,52,13
7,19812,103,65,20
8,19769,122,80,29
9,19712,138,110,40
10,19635,180,130,55
11,19551,223,155,71
12,19444,262,202,92
13,19316,312,251,121
14,19141,400,304,155
15,18943,466,398,193
16,18693,586,469,252
17,18422,677,581,320
18,18041,882,691,386
19,17613,1067,844,476
20,17089,1274,1060,577
21,16476,1535,1278,711
22,15742,1872,1517,869
23,14956,2167,1811,1066
24,14048,2445,2206,1301
25,13002,2813,2586,1599
26,11891,3141,3040,1928
27,10733,3440,3518,2309
28,9495,3749,4014,2742
29,8241,3992,4496,3271
30,7075,4031,5027,3867
31,6030,3891,5535,4544
32,4984,3827,5938,5251
33,4063,3665,6257,6015
34,3274,3450,6475,6801
35,2566,3163,6622,7649
36,2063,2761,6645,8531
37,1674,2401,6492,9433
38,1369,2090,6199,10342
39,1148,1749,5940,11163
40,957,1477,5610,11956
41,832,1213,5344,12611
42,717,1033,4969,13281
43,634,864,4597,13905
44,581,705,4183,14531
45,554,582,3799,15065
46,532,471,3449,15548
47,518,420,3073,15989
48,506,359,2784,16351
49,539,288,2507,16666
50,560,239,2251,16950
51,577,208,2015,17200
52,594,186,1810,17410
53,614,167,1599,17620
54,646,138,1424,17792
55,675,128,1277,17920
56,701,123,1117,18059
57,744,116,1011,18129
58,784,101,905,18210
59,841,87,792,18280
60,896,78,704,18322
61,939,77,606,18378
62,991,73,546,18390
63,1027,65,495,18413
64,1084,62,447,18407
65,1138,56,401,18405
66,1198,48,374,18380
67,1246,46,342,18366
68,1317,41,299,18343
69,1378,39,261,18322
70,1442,42,215,18301
71,1499,41,199,18261
72,1558,38,185,18219
73,1610,36,169,18185
74,1660,35,162,18143
75,1731,30,155,18084
76,1781,31,143,18045
77,1829,36,138,17997
78,1890,32,118,17960
79,1946,38,100,17916
80,1997,38,96,17869
81,2056,31,98,17815
82,2115,22,90,17773
83,2168,21,89,17722
84,2209,23,79,17689
85,2259,28,72,17641
86,2314,28,68,17590
87,2369,31,59,17541
88,2419,28,53,17500
89,2463,20,55,17462
90,2513,20,55,17412
91,2577,22,43,17358
92,2632,18,44,17306
93,2686,11,48,17255
94,2729,16,42,17213
95,2790,13,42,17155
96,2829,11,36,17124
97,2885,13,34,17068
98,2938,16,30,17016
99,2977,18,27,16978
100,3026,15,30,16929
101,3068,19,25,16888
102,3113,16,24,16847
103,3163,17,20,16800
104,3226,15,19,16740
105,3273,14,19,16694
106,3341,12,20,16627
107,3389,11,21,16579
108,3443,8,24,16525
109,3487,8,22,16483
110,3539,10,21,16430
111,3586,9,23,16382
112,3648,14,21,16317
113,3709,7,24,16260
114,3757,7,25,16211
115,3804,6,24,16166
116,3854,8,22,16116
