Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19969,11,20,0
2,19952,22,23,3
3,19932,34,27,7
4,19911,43,35,11
5,19885,50,49,16
6,19854,65,62,19
7,19813,92,64,31
8,19768,114,80,38
9,19722,124,107,47
10,19650,159,128,63
11,19579,184,158,79
12,19466,254,186,94
13,19320,331,228,121
14,19157,387,304,152
15,18954,472,377,197
16,18712,587,450,251
17,18457,677,557,309
18,18119,808,692,381
19,17703,998,826,473
20,17166,1267,980,587
21,16593,1461,1225,721
22,15891,1723,1510,876
23,15094,2068,1767,1071
24,14200,2375,2096,1329
25,13173,2732,2498,1597
26,12047,3101,2932,1920
27,10871,3442,3375,2312
28,9685,3609,3972,2734
29,8446,3845,4465,3244
30,7199,4041,4940,3820
31,6083,4012,5429,4476
32,5069,3896,5827,5208
33,4132,3737,6186,5945
34,3279,3544,6434,6743
35,2639,3201,6581,7579
36,2125,2831,6568,8476
37,1723,2442,6464,9371
38,1404,2067,6379,10150
39,1140,1775,6179,10906
40,948,1520,5815,11717
41,817,1244,5496,12443
42,720,1016,5095,13169
43,653,811,4726,13810
44,590,671,4365,14374
45,549,555,3971,14925
46,534,432,3632,15402
47,534,361,3272,15833
48,532,303,2936,16229
49,542,268,2629,16561
50,547,230,2362,16861
51,576,193,2128,17103
52,587,198,1899,17316
53,616,172,1690,17522
54,658,144,1493,17705
55,708,124,1312,17856
56,751,109,1153,17987
57,779,97,1021,18103
58,816,96,895,18193
59,853,77,801,18269
60,916,65,715,18304
61,964,63,635,18338
62,1021,62,575,18342
63,1073,59,530,18338
64,1112,73,468,18347
65,1154,73,425,18348
66,1209,66,385,18340
67,1251,56,352,18341
68,1309,51,318,18322
69,1366,55,278,18301
70,1410,37,262,18291
71,1456,29,244,18271
72,1510,34,216,18240
73,1577,27,195,18201
74,1621,35,166,18178
75,1683,38,150,18129
76,1742,29,135,18094
77,1804,28,118,18050
78,1862,28,112,17998
79,1922,24,113,17941
80,1975,22,103,17900
81,2034,17,94,17855
82,2097,15,85,17803
83,2151,19,75,17755
84,2205,19,69,17707
85,2244,23,66,17667
86,2305,26,70,17599
87,2349,33,59,17559
88,2396,31,58,17515
89,2442,24,65,17469
90,2478,25,61,17436
91,2528,21,60,17391
92,2570,18,58,17354
93,2624,12,60,17304
94,2674,17,57,17252
95,2723,16,55,17206
96,2776,15,48,17161
97,2818,17,41,17124
98,2868,15,41,17076
99,2917,16,38,17029
100,2956,14,40,16990
101,2999,19,36,16946
102,3046,17,40,16897
103,3102,15,43,16840
104,3147,16,41,16796
105,3191,12,45,16752
106,3235,15,41,16709
107,3280,15,42,16663
108,3335,11,40,16614
109,3382,12,41,16565
110,3425,13,36,16526
111,3462,9,40,16489
112,3514,6,38,16442
113,3557,8,35,16400
114,3601,13,33,16353
115,3649,11,33,16307
116,3693,9,33,16265
117,3748,9,29,16214
118,3794,5,31,16170
119,3842,7,27,16124
120,3877,6,27,16090
121,3916,10,26,16048
122,3970,10,22,15998
123,4011,12,26,15951
124,4053,13,27,15907
125,4106,12,28,15854
126,4150,14,26,15810
127,4187,12,29,15772
128,4225,13,31,15731
129,4275,13,29,15683
130,4315,12,33,15640
131,4354,13,33,15600
132,4394,11,34,15561
133,4447,11,30,15512
134,4487,12,28,15473
135,4536,12,26,15426
136,4578,15,24,15383
137,4613,12,26,15349
138,4657,16,26,15301
139,4688,15,20,15277
140,4722,17,22,15239
141,4757,20,22,15201
142,4799,17,26,15158
143,4835,15,25,15125
144,4883,11,29,15077
145,4907,12,30,15051
146,4936,17,30,15017
147,4978,22,31,14969
148,5001,23,30,14946
149,5051,20,32,14897
150,5096,18,35,14851
151,5137,23,35,14805
152,5172,22,38,14768
153,5215,18,40,14727
154,5251,17,40,14692
155,5292,22,38,14648
156,5337,26,36,14601
157,5375,30,31,14564
158,5432,29,32,14507
159,5463,29,36,14472
160,5489,30,39,14442
161,5528,28,41,14403
162,5562,27,48,14363
163,5593,30,46,14331
164,5619,34,44,14303
165,5662,31,48,14259
166,5683,28,51,14238
167,5727,22,59,14192
168,5762,26,62,14150
169,5784,27,61,14128
170,5813,28,66,14093
171,5841,40,61,14058
172,5871,41,63,14025
173,5915,34,70,13981
174,5942,39,68,13951
175,5961,49,69,13921
176,5976,55,75,13894
177,6002,55,77,13866
178,6019,55,83,13843
179,6036,53,87,13824
180,6059,65,83,13793
181,6083,67,84,13766
182,6109,65,89,13737
183,6130,66,96,13708
184,6140,67,104,13689
185,6162,75,100,13663
186,6176,76,105,13643
187,6189,79,115,13617
188,6206,94,117,13583
189,6211,86,140,13563
190,6213,91,146,13550
191,6221,95,157,13527
192,6225,101,151,13523
193,6237,98,169,13496
194,6225,117,165,13493
195,6229,118,171,13482
196,6229,113,178,13480
197,6232,116,184,13468
198,6237,110,209,13444
199,6241,120,211,13428
200,6237,126,233,13404
201,6222,131,245,13402
202,6199,159,247,13395
203,6193,159,262,13386
204,6183,169,271,13377
205,6169,180,273,13378
206,6168,182,291,13359
207,6147,188,311,13354
208,6125,185,334,13356
209,6100,201,344,13355
210,6063,209,345,13383
211,6028,231,348,13393
212,5980,252,377,13391
213,5931,270,388,13411
214,5910,274,406,13410
215,5867,310,403,13420
216,5841,299,429,13431
217,5805,296,444,13455
218,5776,277,458,13489
219,5709,306,468,13517
220,5679,293,488,13540
221,5627,316,500,13557
222,5576,320,534,13570
223,5526,328,575,13571
224,5463,345,593,13599
225,5386,371,608,13635
226,5335,367,642,13656
227,5271,368,641,13720
228,5186,389,650,13775
229,5106,394,671,13829
230,5033,407,689,13871
231,4971,418,705,13906
232,4892,425,735,13948
233,4837,432,733,13998
234,4786,399,762,14053
235,4719,420,764,14097
236,4660,414,781,14145
237,4601,416,792,14191
238,4533,402,818,14247
239,4468,429,803,14300
240,4392,450,800,14358
241,4330,433,843,14394
242,4267,421,853,14459
243,4199,426,851,14524
244,4145,404,867,14584
245,4076,427,854,14643
246,4025,413,860,14702
247,3959,424,858,14759
248,3900,440,854,14806
249,3872,395,852,14881
250,3813,406,859,14922
251,3790,397,857,14956
252,3728,382,848,15042
