Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19968,12,20,0
2,19954,25,18,3
3,19943,26,26,5
4,19925,34,36,5
5,19904,45,42,9
6,19878,58,47,17
7,19845,78,57,20
8,19794,112,61,33
9,19741,132,91,36
10,19677,158,116,49
11,19599,189,152,60
12,19511,219,194,76
13,19379,294,228,99
14,19231,356,284,129
15,19038,447,351,164
16,18775,598,412,215
17,18510,699,517,274
18,18146,879,643,332
19,17746,1034,818,402
20,17280,1195,1031,494
21,16703,1400,1278,619
22,15952,1731,1545,772
23,15095,2081,1848,976
24,14137,2446,2181,1236
25,13053,2817,2610,1520
26,11912,3121,3116,1851
27,10642,3548,3557,2253
28,9362,3819,4068,2751
29,8145,3980,4579,3296
30,6965,4002,5142,3891
31,5838,4007,5610,4545
32,4807,3946,6001,5246
33,3880,3769,6291,6060
34,3103,3473,6521,6903
35,2485,3119,6658,7738
36,1980,2739,6667,8614
37,1578,2425,6524,9473
38,1268,2066,6360,10306
39,1029,1740,6057,11174
40,839,1473,5774,11914
41,714,1228,5376,12682
42,634,1009,4994,13363
43,569,824,4612,13995
44,533,636,4264,14567
45,508,533,3898,15061
46,488,479,3562,15471
47,491,376,3250,15883
48,485,318,2927,16270
49,489,285,2607,16619
50,505,229,2338,16928
51,522,200,2082,17196
52,556,171,1860,17413
53,584,151,1650,17615
54,620,134,1489,17757
55,641,124,1326,17909
56,683,111,1150,18056
57,736,105,1029,18130
58,772,92,917,18219
59,820,87,814,18279
60,857,80,738,18325
61,911,73,662,18354
62,947,75,588,18390
63,991,72,533,18404
64,1036,69,478,18417
65,1094,74,416,18416
66,1142,60,383,18415
67,1199,47,346,18408
68,1243,50,321,18386
69,1298,49,290,18363
70,1365,41,265,18329
71,1416,35,250,18299
72,1477,32,223,18268
73,1540,35,207,18218
74,1605,34,188,18173
75,1653,33,172,18142
76,1697,29,163,18111
77,1757,28,151,18064
78,1816,27,132,18025
79,1870,23,117,17990
80,1917,25,110,17948
81,1967,26,102,17905
82,2014,20,99,17867
83,2070,21,87,17822
84,2116,22,82,17780
85,2170,20,75,17735
86,2211,24,63,17702
87,2275,18,64,17643
88,2325,21,52,17602
89,2375,20,52,17553
90,2420,22,47,17511
91,2486,18,48,17448
92,2541,14,51,17394
93,2598,14,44,17344
94,2665,12,38,17285
95,2719,17,33,17231
96,2758,17,36,17189
97,2808,14,35,17143
98,2851,12,31,17106
99,2909,13,29,17049
100,2968,10,30,16992
101,3014,13,25,16948
102,3065,14,24,16897
103,3114,17,23,16846
104,3166,17,22,16795
105,3212,13,25,16750
106,3268,9,25,16698
107,3316,4,28,16652
108,3360,5,27,16608
109,3399,4,28,16569
110,3451,3,29,16517
111,3493,4,26,16477
112,3533,4,26,16437
113,3575,4,24,16397
114,3625,6,23,16346
115,3661,13,22,16304
116,3702,13,22,16263
