Iteration,CountS,CountE,CountI,CountR
116,3712,19,32,16237
117,3768,16,35,16181
118,3816,17,37,16130
119,3851,16,44,16089
120,3906,18,37,16039
121,3941,19,35,16005
122,3986,16,34,15964
123,4025,14,37,15924
124,4065,13,40,15882
125,4112,15,36,15837
126,4162,17,35,15786
127,4205,19,31,15745
128,4239,18,35,15708
129,4285,17,36,15662
130,4330,17,36,15617
131,4377,16,36,15571
132,4424,14,37,15525
133,4474,17,36,15473
134,4518,16,32,15434
135,4561,13,40,15386
136,4601,19,36,15344
137,4636,23,36,15305
138,4666,23,40,15271
139,4706,20,43,15231
140,4756,16,40,15188
141,4790,17,33,15160
142,4830,16,32,15122
143,4877,14,37,15072
144,4908,19,33,15040
145,4931,24,29,15016
146,4973,20,32,14975
147,5011,21,33,14935
148,5040,24,37,14899
149,5067,27,35,14871
150,5111,27,35,14827
151,5148,27,40,14785
152,5189,32,34,14745
153,5230,25,39,14706
154,5259,26,38,14677
155,5301,27,38,14634
156,5339,24,45,14592
157,5384,29,42,14545
158,5413,32,41,14514
159,5450,24,48,14478
160,5483,31,50,14436
161,5512,31,53,14404
162,5554,31,55,14360
163,5579,24,58,14339
164,5605,29,56,14310
165,5640,29,59,14272
166,5675,30,58,14237
167,5708,31,59,14202
168,5729,39,58,14174
169,5761,34,61,14144
170,5789,34,60,14117
171,5811,37,66,14086
172,5839,36,72,14053
173,5864,42,71,14023
174,5882,53,67,13998
175,5908,50,78,13964
176,5937,44,87,13932
177,5961,47,91,13901
178,5995,49,94,13862
179,6014,53,94,13839
180,6029,58,96,13817
181,6054,67,91,13788
182,6073,75,101,13751
183,6098,79,103,13720
184,6104,88,115,13693
185,6117,98,119,13666
186,6128,95,130,13647
187,6141,95,144,13620
188,6162,85,155,13598
189,6176,91,164,13569
190,6178,105,169,13548
191,6176,114,198,13512
192,6184,126,209,13481
193,6178,129,223,13470
194,6172,132,219,13477
195,6180,128,232,13460
196,6163,153,232,13452
197,6141,164,244,13451
198,6126,169,266,13439
199,6114,178,273,13435
200,6106,177,281,13436
201,6109,172,284,13435
202,6093,182,281,13444
203,6067,195,296,13442
204,6039,190,312,13459
205,6015,218,313,13454
206,5979,223,336,13462
207,5955,223,357,13465
208,5920,230,370,13480
209,5890,250,382,13478
210,5861,258,396,13485
211,5818,282,414,13486
212,5784,293,425,13498
213,5725,317,433,13525
214,5676,326,463,13535
215,5638,309,495,13558
216,5580,320,527,13573
217,5522,336,535,13607
218,5469,329,582,13620
219,5414,340,602,13644
220,5355,353,600,13692
221,5290,357,631,13722
222,5244,341,650,13765
223,5158,386,648,13808
224,5075,405,662,13858
225,5008,392,703,13897
226,4942,397,732,13929
227,4866,415,753,13966
228,4786,424,776,14014
229,4711,412,797,14080
230,4630,427,794,14149
231,4552,449,819,14180
232,4485,449,812,14254
233,4406,462,822,14310
234,4344,449,834,14373
235,4274,430,859,14437
236,4200,432,837,14531
237,4135,427,852,14586
238,4083,407,855,14655
239,4014,417,871,14698
240,3958,403,889,14750
241,3895,417,886,14802
242,3841,411,897,14851
243,3800,402,887,14911
244,3719,412,890,14979
245,3668,422,875,15035
246,3634,397,885,15084
247,3601,379,864,15156
248,3562,367,831,15240
249,3508,363,808,15321
250,3488,354,783,15375
251,3454,338,779,15429
252,3440,327,777,15456
253,3437,335,756,15472
254,3417,331,746,15506
255,3397,333,741,15529
256,3384,333,742,15541
257,3366,326,747,15561
258,3342,311,749,15598
259,3340,308,723,15629
260,3346,302,703,15649
261,3357,307,667,15669
262,3363,290,663,15684
263,3355,286,659,15700
264,3358,278,652,15712
265,3368,275,627,15730
266,3364,283,612,15741
267,3368,276,599,15757
268,3366,265,609,15760
269,3386,253,603,15758
270,3400,259,598,15743
271,3410,244,596,15750
272,3411,254,558,15777
273,3429,249,527,15795
274,3465,237,512,15786
275,3485,238,509,15768
276,3503,228,519,15750
277,3506,237,495,15762
278,3528,233,489,15750
279,3540,222,483,15755
280,3568,227,462,15743
281,3600,228,465,15707
282,3658,201,459,15682
283,3684,198,449,15669
284,3703,204,444,15649
285,3724,196,432,15648
286,3757,202,426,15615
287,3786,192,412,15610
288,3806,191,408,15595
289,3830,180,404,15586
290,3862,167,408,15563
291,3902,184,398,15516
292,3925,182,405,15488
293,3968,190,392,15450
294,4019,192,392,15397
295,4057,192,391,15360
296,4081,197,383,15339
297,4109,200,386,15305
298,4126,204,388,15282
299,4154,205,379,15262
300,4180,198,393,15229
301,4201,209,400,15190
302,4234,213,414,15139
303,4265,208,403,15124
304,4304,203,395,15098
305,4325,197,396,15082
306,4330,199,404,15067
307,4347,212,390,15051
308,4386,205,401,15008
309,4422,200,411,14967
310,4473,193,415,14919
311,4490,210,399,14901
312,4509,212,404,14875
313,4542,201,401,14856
314,4573,189,400,14838
315,4576,201,400,14823
316,4634,184,418,14764
317,4671,191,425,14713
318,4695,214,408,14683
319,4721,225,409,14645
320,4722,235,421,14622
321,4733,229,414,14624
322,4750,240,426,14584
323,4762,242,438,14558
324,4785,236,458,14521
325,4780,245,462,14513
326,4784,250,468,14498
327,4790,258,474,14478
328,4796,253,478,14473
329,4774,270,491,14465
330,4730,290,506,14474
331,4732,274,528,14466
332,4733,291,524,14452
333,4713,318,525,14444
334,4727,316,540,14417
335,4727,316,560,14397
336,4701,324,579,14396
337,4689,335,581,14395
338,4684,332,600,14384
339,4655,354,605,14386
340,4659,325,627,14389
341,4644,326,628,14402
342,4625,329,645,14401
343,4602,331,653,14414
344,4570,340,654,14436
345,4561,341,668,14430
346,4536,347,679,14438
347,4513,368,657,14462
348,4502,364,675,14459
349,4499,365,684,14452
350,4458,383,687,14472
351,4452,361,714,14473
352,4402,386,703,14509
353,4398,373,714,14515
354,4385,363,721,14531
355,4369,364,709,14558
356,4368,367,689,14576
357,4346,378,710,14566
358,4325,377,733,14565
359,4289,391,752,14568
360,4274,400,760,14566
361,4211,424,769,14596
362,4172,398,800,14630
363,4132,399,825,14644
364,4113,389,830,14668
365,4070,402,822,14706
366,4044,409,806,14741
367,4019,399,800,14782
368,4021,390,804,14785
369,3985,396,800,14819
370,3970,396,804,14830
371,3938,420,800,14842
372,3901,418,823,14858
373,3872,393,828,14907
374,3850,395,828,14927
375,3809,413,826,14952
376,3816,383,844,14957
377,3791,389,840,14980
378,3774,415,815,14996
379,3727,409,831,15033
380,3734,404,820,15042
381,3745,387,794,15074
382,3742,374,811,15073
383,3727,365,814,15094
384,3726,362,810,15102
385,3715,348,796,15141
386,3724,348,755,15173
387,3742,337,749,15172
388,3740,328,731,15201
389,3763,301,734,15202
390,3761,319,720,15200
391,3765,302,725,15208
392,3771,313,694,15222
393,3782,310,700,15208
394,3799,307,671,15223
395,3808,300,679,15213
396,3831,296,679,15194
397,3825,308,652,15215
398,3827,324,661,15188
399,3853,317,673,15157
400,3851,320,652,15177
401,3852,321,664,15163
402,3879,283,664,15174
403,3850,301,650,15199
404,3886,287,660,15167
405,3896,299,628,15177
406,3914,296,611,15179
407,3926,299,597,15178
408,3930,302,590,15178
409,3943,300,588,15169
410,3975,276,594,15155
411,3974,282,601,15143
412,4001,293,589,15117
413,4038,291,587,15084
414,4034,297,596,15073
415,4057,271,617,15055
416,4064,280,611,15045
417,4072,278,604,15046
418,4074,291,595,15040
419,4099,271,610,15020
420,4100,282,599,15019
421,4116,278,612,14994
422,4136,282,606,14976
423,4135,291,618,14956
424,4124,299,597,14980
425,4137,273,626,14964
426,4129,291,622,14958
427,4122,301,617,14960
428,4127,302,613,14958
429,4125,303,641,14931
430,4104,344,617,14935
431,4135,314,624,14927
432,4139,302,629,14930
433,4147,296,636,14921
434,4148,299,636,14917
435,4158,302,637,14903
436,4176,291,643,14890
437,4171,320,625,14884
438,4172,313,642,14873
439,4170,311,659,14860
440,4170,311,665,14854
441,4186,317,655,14842
442,4189,300,670,14841
443,4182,301,684,14833
444,4181,310,674,14835
445,4190,319,653,14838
446,4199,309,670,14822
447,4188,330,669,14813
448,4205,311,666,14818
449,4217,306,673,14804
450,4187,325,671,14817
451,4190,334,652,14824
452,4191,320,667,14822
453,4216,314,655,14815
454,4218,319,648,14815
455,4218,330,651,14801
456,4227,316,652,14805
457,4239,306,656,14799
458,4245,302,665,14788
459,4235,303,661,14801
460,4201,317,681,14801
461,4185,338,670,14807
462,4208,324,660,14808
463,4199,327,643,14831
464,4200,338,645,14817
465,4211,336,653,14800
466,4203,344,647,14806
467,4189,346,652,14813
468,4186,349,665,14800
469,4174,344,676,14806
470,4171,353,664,14812
471,4175,337,663,14825
472,4150,351,658,14841
473,4148,334,668,14850
474,4131,345,670,14854
475,4120,340,683,14857
476,4093,339,708,14860
477,4089,344,686,14881
478,4061,356,689,14894
479,4053,376,693,14878
480,4027,362,708,14903
481,4009,352,728,14911
482,3971,362,718,14949
483,3975,356,709,14960
484,3969,332,725,14974
485,3940,337,726,14997
486,3945,338,709,15008
487,3928,361,688,15023
488,3950,350,696,15004
489,3963,335,714,14988
490,3963,319,717,15001
491,3950,316,702,15032
492,3952,335,674,15039
493,3936,315,697,15052
494,3953,296,674,15077
495,3933,322,657,15088
496,3945,326,665,15064
497,3924,336,668,15072
498,3921,325,681,15073
499,3921,336,670,15073
500,3913,333,687,15067
501,3892,346,671,15091
502,3886,339,671,15104
503,3872,339,666,15123
504,3859,342,663,15136
505,3856,328,647,15169
506,3864,324,661,15151
507,3864,317,664,15155
508,3862,323,647,15168
509,3858,334,642,15166
510,3853,340,661,15146
511,3831,342,672,15155
512,3828,328,682,15162
513,3824,329,689,15158
514,3808,333,704,15155
515,3819,315,706,15160
516,3811,322,706,15161
517,3831,300,694,15175
518,3825,311,683,15181
519,3807,290,703,15200
520,3849,293,687,15171
521,3855,306,667,15172
522,3840,310,669,15181
523,3841,327,658,15174
524,3822,332,647,15199
525,3823,309,664,15204
526,3823,306,673,15198
527,3827,332,651,15190
528,3835,322,648,15195
529,3834,328,649,15189
530,3840,329,648,15183
531,3843,307,665,15185
532,3839,307,681,15173
533,3856,298,669,15177
534,3865,295,658,15182
535,3864,297,640,15199
536,3879,274,671,15176
537,3883,287,665,15165
538,3899,288,665,15148
539,3896,289,640,15175
540,3904,293,640,15163
541,3911,283,640,15166
542,3912,291,620,15177
543,3916,289,622,15173
544,3909,298,596,15197
545,3926,278,612,15184
546,3935,268,604,15193
547,3945,264,604,15187
548,3950,268,605,15177
549,3951,272,599,15178
550,3947,272,584,15197
551,3945,281,584,15190
552,3957,296,564,15183
553,3967,302,557,15174
554,3968,299,566,15167
555,3993,298,568,15141
556,4001,295,571,15133
557,4016,272,589,15123
558,4040,265,571,15124
559,4037,265,560,15138
560,4051,258,563,15128
561,4064,264,553,15119
562,4084,276,549,15091
563,4109,255,570,15066
564,4119,258,580,15043
565,4126,269,565,15040
566,4150,247,574,15029
567,4140,279,545,15036
568,4164,263,555,15018
569,4166,282,536,15016
570,4185,260,542,15013
571,4205,253,556,14986
572,4206,265,559,14970
573,4220,273,551,14956
574,4227,272,544,14957
575,4247,273,534,14946
576,4244,288,554,14914
577,4253,290,549,14908
578,4257,286,564,14893
579,4280,275,580,14865
580,4291,277,583,14849
581,4318,276,591,14815
582,4310,280,589,14821
583,4321,273,604,14802
584,4328,295,577,14800
585,4329,316,578,14777
586,4339,307,577,14777
587,4367,274,591,14768
588,4381,280,595,14744
589,4393,282,613,14712
590,4378,302,609,14711
591,4361,319,626,14694
592,4375,300,629,14696
593,4361,314,621,14704
594,4345,327,638,14690
595,4355,332,638,14675
596,4358,325,648,14669
597,4352,326,618,14704
598,4336,328,644,14692
599,4333,327,638,14702
600,4321,324,646,14709
601,4340,303,660,14697
602,4347,314,647,14692
603,4354,308,632,14706
604,4357,317,623,14703
605,4375,304,622,14699
606,4366,316,635,14683
607,4363,335,620,14682
608,4365,327,635,14673
609,4348,357,632,14663
610,4343,348,658,14651
611,4330,363,667,14640
612,4326,363,664,14647
613,4325,341,692,14642
614,4319,345,670,14666
615,4289,371,664,14676
616,4281,377,673,14669
617,4282,384,685,14649
618,4259,397,680,14664
619,4237,373,719,14671
620,4219,367,715,14699
621,4212,355,740,14693
622,4209,377,713,14701
623,4212,376,730,14682
624,4213,344,772,14671
625,4213,343,768,14676
626,4205,347,757,14691
627,4153,375,747,14725
628,4150,380,751,14719
629,4156,366,747,14731
630,4142,370,757,14731
631,4131,377,758,14734
632,4138,367,766,14729
633,4125,378,782,14715
634,4100,398,772,14730
635,4111,385,769,14735
636,4110,390,786,14714
637,4104,398,781,14717
638,4095,380,794,14731
639,4084,372,791,14753
640,4065,383,793,14759
641,4037,391,808,14764
642,4002,402,793,14803
643,4001,400,771,14828
644,4027,358,788,14827
645,4004,378,767,14851
646,3999,403,767,14831
647,3978,425,762,14835
648,3961,434,771,14834
649,3934,417,782,14867
650,3936,397,787,14880
651,3913,389,793,14905
652,3897,391,802,14910
653,3891,371,823,14915
654,3910,364,800,14926
655,3926,369,788,14917
656,3908,370,787,14935
657,3898,362,792,14948
658,3871,376,804,14949
659,3859,380,807,14954
660,3843,399,781,14977
661,3833,384,788,14995
662,3849,375,789,14987
663,3861,379,784,14976
664,3857,377,758,15008
665,3875,372,755,14998
666,3891,367,728,15014
667,3867,380,727,15026
668,3860,384,731,15025
669,3864,355,757,15024
670,3867,355,773,15005
671,3840,372,772,15016
672,3849,361,775,15015
673,3807,368,782,15043
674,3796,367,794,15043
675,3784,358,794,15064
676,3797,347,788,15068
677,3783,353,770,15094
678,3786,350,773,15091
679,3794,332,760,15114
680,3795,332,760,15113
681,3778,360,748,15114
682,3764,351,744,15141
683,3794,319,744,15143
684,3804,310,742,15144
685,3813,310,738,15139
686,3808,316,723,15153
687,3816,299,719,15166
688,3814,328,686,15172
689,3810,334,667,15189
690,3801,312,692,15195
691,3807,308,678,15207
692,3806,323,669,15202
693,3833,316,654,15197
694,3825,331,640,15204
695,3829,337,637,15197
696,3840,330,650,15180
697,3852,337,650,15161
698,3869,310,663,15158
699,3896,304,660,15140
700,3878,298,663,15161
701,3894,307,660,15139
702,3902,307,658,15133
703,3926,296,656,15122
704,3920,307,633,15140
705,3941,293,632,15134
706,3950,282,645,15123
707,3977,287,615,15121
708,3997,290,617,15096
709,3998,305,605,15092
710,4001,307,588,15104
711,4021,290,604,15085
712,4050,277,611,15062
713,4060,279,624,15037
714,4057,281,614,15048
715,4059,302,595,15044
716,4092,284,596,15028
717,4105,280,610,15005
718,4123,297,611,14969
719,4132,287,609,14972
720,4145,277,626,14952
721,4150,285,603,14962
722,4168,292,583,14957
723,4175,284,574,14967
724,4190,273,578,14959
725,4210,268,580,14942
726,4226,270,571,14933
727,4231,264,562,14943
728,4213,275,552,14960
729,4226,257,567,14950
