Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19964,16,20,0
2,19942,33,23,2
3,19931,32,32,5
4,19902,50,41,7
5,19863,75,49,13
6,19817,103,64,16
7,19767,123,89,21
8,19693,168,104,35
9,19617,201,133,49
10,19506,251,175,68
11,19371,323,216,90
12,19245,378,262,115
13,19092,419,344,145
14,18878,503,430,189
15,18588,629,543,240
16,18230,810,644,316
17,17843,978,773,406
18,17372,1175,943,510
19,16786,1471,1122,621
20,16160,1679,1378,783
21,15375,2008,1660,957
22,14515,2332,1985,1168
23,13589,2633,2341,1437
24,12552,2934,2773,1741
25,11402,3300,3173,2125
26,10234,3577,3627,2562
27,9039,3729,4176,3056
28,7836,3869,4732,3563
29,6643,3962,5209,4186
30,5573,3884,5643,4900
31,4485,3854,5997,5664
32,3674,3613,6244,6469
33,2946,3326,6443,7285
34,2332,3040,6455,8173
35,1871,2660,6438,9031
36,1509,2313,6347,9831
37,1219,1919,6171,10691
38,1007,1592,5918,11483
39,857,1333,5545,12265
40,762,1076,5171,12991
41,675,906,4792,13627
42,628,744,4409,14219
43,579,601,4042,14778
44,550,501,3633,15316
45,536,399,3320,15745
46,533,316,2994,16157
47,536,286,2670,16508
48,556,271,2342,16831
49,581,225,2074,17120
50,607,181,1868,17344
51,625,166,1679,17530
52,668,138,1489,17705
53,680,130,1295,17895
54,708,118,1132,18042
55,744,110,1029,18117
56,791,93,938,18178
57,829,99,831,18241
58,877,93,746,18284
59,932,78,689,18301
60,986,74,629,18311
61,1038,65,566,18331
62,1104,60,514,18322
63,1146,59,460,18335
64,1189,60,403,18348
65,1244,55,363,18338
66,1296,53,329,18322
67,1344,57,281,18318
68,1400,60,246,18294
69,1453,59,232,18256
70,1495,51,209,18245
71,1536,46,192,18226
72,1598,36,173,18193
73,1659,25,161,18155
74,1716,30,136,18118
75,1788,27,122,18063
76,1831,28,111,18030
77,1883,32,98,17987
78,1938,30,90,17942
79,1986,22,85,17907
80,2042,17,80,17861
81,2105,16,70,17809
82,2177,15,71,17737
83,2224,13,61,17702
84,2293,15,56,17636
85,2348,11,50,17591
86,2401,11,44,17544
87,2463,8,43,17486
88,2526,13,38,17423
89,2584,10,38,17368
90,2628,12,36,17324
91,2689,9,36,17266
92,2755,12,32,17201
93,2809,11,30,17150
94,2856,12,25,17107
95,2918,9,23,17050
96,2968,7,25,17000
97,3016,8,25,16951
98,3065,8,26,16901
99,3124,8,25,16843
100,3171,9,22,16798
101,3209,6,21,16764
102,3259,8,19,16714
103,3303,6,19,16672
104,3346,9,16,16629
105,3385,10,18,16587
106,3433,11,20,16536
107,3486,13,21,16480
108,3543,11,21,16425
109,3590,9,24,16377
110,3642,12,22,16324
111,3696,13,26,16265
112,3733,13,23,16231
113,3777,11,25,16187
114,3822,11,23,16144
115,3858,12,22,16108
116,3895,10,22,16073
117,3939,7,22,16032
118,3981,7,21,15991
119,4014,13,18,15955
120,4062,11,20,15907
121,4105,14,19,15862
122,4142,13,17,15828
123,4174,13,20,15793
124,4211,16,21,15752
125,4240,9,25,15726
126,4279,7,26,15688
127,4312,12,19,15657
128,4360,12,21,15607
129,4404,9,22,15565
130,4446,11,22,15521
131,4483,12,22,15483
132,4531,12,23,15434
133,4571,12,25,15392
134,4615,12,22,15351
135,4646,15,22,15317
136,4698,12,25,15265
137,4745,11,27,15217
138,4778,12,25,15185
139,4825,11,24,15140
140,4853,12,23,15112
141,4896,14,25,15065
142,4933,13,28,15026
143,4966,15,28,14991
144,5007,15,32,14946
145,5048,15,32,14905
146,5091,18,30,14861
147,5127,17,28,14828
148,5167,15,28,14790
149,5203,10,32,14755
150,5230,8,30,14732
151,5269,10,32,14689
152,5311,17,30,14642
153,5348,14,30,14608
154,5386,13,33,14568
155,5435,15,31,14519
156,5474,14,32,14480
157,5505,16,32,14447
158,5539,17,32,14412
159,5581,20,30,14369
160,5617,17,36,14330
161,5659,15,40,14286
162,5681,22,36,14261
163,5716,28,30,14226
164,5757,26,35,14182
165,5782,29,36,14153
166,5816,25,41,14118
167,5848,26,42,14084
168,5872,28,41,14059
169,5899,32,40,14029
170,5931,28,42,13999
171,5961,32,45,13962
172,5994,35,52,13919
173,6023,35,57,13885
174,6053,38,61,13848
175,6071,49,59,13821
176,6100,43,65,13792
177,6128,43,70,13759
178,6153,45,75,13727
179,6174,55,81,13690
180,6186,57,84,13673
181,6219,48,87,13646
182,6250,56,89,13605
183,6274,63,85,13578
184,6300,59,96,13545
185,6327,60,98,13515
186,6332,66,106,13496
187,6354,64,111,13471
188,6379,57,122,13442
189,6391,74,115,13420
190,6390,85,120,13405
191,6403,86,132,13379
192,6404,102,140,13354
193,6419,101,152,13328
194,6420,103,161,13316
195,6419,114,172,13295
196,6415,126,168,13291
