Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19970,10,20,0
2,19957,21,20,2
3,19942,31,23,4
4,19921,44,29,6
5,19905,46,38,11
6,19879,52,49,20
7,19853,64,60,23
8,19808,94,68,30
9,19764,115,78,43
10,19719,123,110,48
11,19632,177,130,61
12,19535,223,164,78
13,19432,253,213,102
14,19278,326,263,133
15,19092,411,332,165
16,18871,508,408,213
17,18617,619,509,255
18,18276,804,588,332
19,17896,944,754,406
20,17438,1112,938,512
21,16892,1312,1160,636
22,16191,1667,1377,765
23,15410,1941,1703,946
24,14566,2245,2004,1185
25,13613,2562,2375,1450
26,12482,2993,2781,1744
27,11336,3296,3233,2135
28,10209,3456,3763,2572
29,8980,3688,4266,3066
30,7696,3957,4723,3624
31,6575,3997,5206,4222
32,5509,3976,5614,4901
33,4522,3874,6025,5579
34,3691,3556,6383,6370
35,2956,3241,6551,7252
36,2359,2947,6618,8076
37,1868,2616,6576,8940
38,1499,2268,6393,9840
39,1250,1891,6146,10713
40,1057,1573,5894,11476
41,902,1322,5520,12256
42,784,1116,5183,12917
43,695,914,4799,13592
44,651,757,4393,14199
45,605,612,4004,14779
46,554,512,3643,15291
47,547,438,3310,15705
48,544,373,2978,16105
49,548,323,2692,16437
50,566,270,2409,16755
51,572,227,2156,17045
52,584,201,1918,17297
53,607,170,1693,17530
54,620,166,1504,17710
55,656,151,1358,17835
56,695,134,1213,17958
57,741,119,1080,18060
58,776,117,975,18132
59,821,100,854,18225
60,853,90,778,18279
61,903,96,696,18305
62,963,87,617,18333
63,1018,72,552,18358
64,1062,76,492,18370
65,1123,78,442,18357
66,1168,78,409,18345
67,1209,61,386,18344
68,1279,50,346,18325
69,1326,43,305,18326
70,1380,46,271,18303
71,1440,44,246,18270
72,1491,44,223,18242
73,1530,48,206,18216
74,1583,37,174,18206
75,1638,35,163,18164
76,1693,41,133,18133
77,1754,38,122,18086
78,1815,35,116,18034
79,1875,37,116,17972
80,1917,38,103,17942
81,1975,32,96,17897
82,2025,31,89,17855
83,2078,29,79,17814
84,2137,29,80,17754
85,2198,27,79,17696
86,2257,22,72,17649
87,2304,17,76,17603
88,2359,18,74,17549
89,2404,21,67,17508
90,2454,25,63,17458
