Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19970,10,20,0
2,19954,24,21,1
3,19944,28,24,4
4,19932,35,26,7
5,19917,38,33,12
6,19893,49,43,15
7,19861,67,49,23
8,19840,70,59,31
9,19805,83,72,40
10,19759,104,91,46
11,19706,134,95,65
12,19652,150,117,81
13,19572,183,155,90
14,19465,246,172,117
15,19351,292,210,147
16,19224,331,265,180
17,19059,400,330,211
18,18855,503,392,250
19,18608,631,460,301
20,18295,787,560,358
21,17962,885,727,426
22,17505,1112,860,523
23,16969,1343,1057,631
24,16361,1571,1301,767
25,15628,1876,1539,957
26,14812,2139,1883,1166
27,13833,2501,2249,1417
28,12812,2847,2623,1718
29,11659,3196,3091,2054
30,10451,3500,3598,2451
31,9218,3800,4080,2902
32,7994,3962,4617,3427
33,6788,4134,5033,4045
34,5663,4077,5543,4717
35,4732,3901,5898,5469
36,3853,3720,6175,6252
37,3091,3417,6402,7090
38,2474,3082,6522,7922
39,2014,2679,6510,8797
40,1635,2335,6335,9695
41,1318,2036,6106,10540
42,1103,1688,5884,11325
43,935,1416,5614,12035
44,806,1192,5196,12806
45,702,969,4904,13425
46,652,771,4537,14040
47,596,660,4141,14603
48,567,528,3800,15105
49,539,452,3479,15530
50,534,387,3121,15958
51,527,322,2793,16358
52,532,295,2474,16699
53,531,257,2236,16976
54,561,220,1996,17223
55,580,209,1782,17429
56,631,180,1615,17574
57,671,164,1423,17742
58,709,144,1289,17858
59,733,138,1164,17965
60,781,122,1040,18057
61,824,97,932,18147
62,875,93,842,18190
63,922,88,746,18244
64,970,91,677,18262
65,1016,90,596,18298
66,1040,90,538,18332
67,1097,81,491,18331
68,1155,60,465,18320
69,1205,63,396,18336
70,1240,66,352,18342
71,1281,55,325,18339
72,1331,54,283,18332
73,1381,55,248,18316
74,1446,46,229,18279
75,1481,37,212,18270
76,1534,31,194,18241
77,1590,31,180,18199
78,1658,29,161,18152
79,1726,24,152,18098
80,1779,27,132,18062
81,1838,24,119,18019
82,1897,27,108,17968
83,1949,23,101,17927
84,2009,23,94,17874
85,2057,26,86,17831
86,2117,24,78,17781
87,2185,21,72,17722
88,2233,21,68,17678
89,2294,20,59,17627
90,2339,16,55,17590
