Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19971,9,20,0
2,19953,25,21,1
3,19941,27,29,3
4,19918,43,26,13
5,19896,49,38,17
6,19869,62,46,23
7,19839,77,54,30
8,19809,84,67,40
9,19759,107,85,49
10,19695,137,106,62
11,19614,182,128,76
12,19520,211,184,85
13,19401,270,217,112
14,19270,326,262,142
15,19107,383,342,168
16,18887,491,405,217
17,18643,583,500,274
18,18324,762,565,349
19,17929,937,728,406
20,17457,1134,908,501
21,16903,1357,1114,626
22,16317,1542,1361,780
23,15517,1945,1593,945
24,14648,2257,1934,1161
25,13701,2527,2374,1398
26,12606,2925,2749,1720
27,11501,3219,3203,2077
28,10266,3539,3695,2500
29,9017,3772,4224,2987
30,7792,3954,4684,3570
31,6575,4091,5186,4148
32,5487,4012,5669,4832
33,4476,3926,5977,5621
34,3718,3611,6291,6380
35,3019,3368,6363,7250
36,2412,3069,6414,8105
37,1963,2679,6414,8944
38,1610,2242,6414,9734
39,1272,1959,6225,10544
40,1060,1649,6010,11281
41,904,1381,5659,12056
42,797,1140,5278,12785
43,716,920,4925,13439
44,666,761,4503,14070
45,616,640,4071,14673
46,584,572,3677,15167
47,569,474,3316,15641
48,537,413,2978,16072
49,546,342,2729,16383
50,542,299,2460,16699
51,568,240,2188,17004
52,569,225,1960,17246
53,589,193,1750,17468
54,624,163,1574,17639
55,658,145,1379,17818
56,706,139,1205,17950
57,749,120,1108,18023
58,776,114,1013,18097
59,800,102,913,18185
60,858,86,832,18224
61,907,76,739,18278
62,968,68,663,18301
63,1005,73,589,18333
64,1054,78,524,18344
65,1112,71,479,18338
66,1164,59,436,18341
67,1215,50,401,18334
68,1254,47,361,18338
69,1301,47,320,18332
70,1366,44,293,18297
71,1411,37,266,18286
72,1467,30,251,18252
73,1527,31,224,18218
74,1584,39,202,18175
75,1647,41,185,18127
76,1712,37,169,18082
77,1770,36,150,18044
78,1830,36,134,18000
79,1893,24,136,17947
80,1943,31,123,17903
81,1995,28,118,17859
82,2042,24,101,17833
83,2110,20,101,17769
84,2158,19,92,17731
