Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19964,16,20,0
2,19945,31,20,4
3,19933,37,21,9
4,19919,40,29,12
5,19905,40,41,14
6,19877,59,45,19
7,19845,77,56,22
8,19806,93,72,29
9,19753,116,96,35
10,19699,139,108,54
11,19631,160,143,66
12,19508,236,172,84
13,19386,311,200,103
14,19250,358,272,120
15,19072,435,334,159
16,18842,538,423,197
17,18578,641,535,246
18,18231,813,644,312
19,17852,995,750,403
20,17381,1175,937,507
21,16794,1420,1152,634
22,16175,1640,1408,777
23,15407,1901,1731,961
24,14499,2270,2042,1189
25,13477,2669,2392,1462
26,12399,2994,2807,1800
27,11220,3391,3192,2197
28,10064,3548,3750,2638
29,8801,3812,4257,3130
30,7620,3919,4782,3679
31,6433,3977,5308,4282
32,5383,3903,5690,5024
33,4434,3781,6008,5777
34,3635,3469,6350,6546
35,2920,3191,6502,7387
36,2312,2919,6504,8265
37,1888,2537,6475,9100
38,1541,2231,6262,9966
39,1263,1930,6074,10733
40,1051,1645,5794,11510
41,910,1330,5489,12271
42,782,1152,5108,12958
43,684,950,4780,13586
44,623,769,4427,14181
45,569,644,4009,14778
46,555,514,3680,15251
47,540,435,3322,15703
48,526,348,3031,16095
49,522,301,2683,16494
50,538,262,2426,16774
51,545,200,2178,17077
52,574,182,1909,17335
53,603,172,1685,17540
54,624,167,1496,17713
55,640,147,1340,17873
56,689,131,1203,17977
57,726,127,1062,18085
58,762,109,930,18199
59,804,99,836,18261
60,852,114,744,18290
61,903,101,674,18322
62,949,89,607,18355
63,989,83,553,18375
64,1037,86,474,18403
65,1088,74,427,18411
66,1131,63,381,18425
67,1183,58,344,18415
68,1244,54,317,18385
69,1317,56,291,18336
70,1395,55,263,18287
71,1428,60,244,18268
72,1480,57,221,18242
73,1532,46,209,18213
74,1575,47,197,18181
75,1628,47,183,18142
76,1688,40,166,18106
77,1742,48,152,18058
78,1802,43,142,18013
79,1857,34,135,17974
80,1917,27,128,17928
81,1970,23,119,17888
82,2022,27,109,17842
83,2068,32,101,17799
84,2118,32,93,17757
85,2167,28,88,17717
86,2234,24,83,17659
87,2296,27,75,17602
88,2352,26,72,17550
89,2389,26,63,17522
90,2444,19,66,17471
91,2498,19,60,17423
92,2546,20,51,17383
93,2619,13,52,17316
94,2669,20,51,17260
95,2724,16,49,17211
96,2774,22,43,17161
97,2830,21,44,17105
98,2885,21,45,17049
99,2938,16,47,16999
100,2972,18,42,16968
101,3030,13,43,16914
102,3060,18,38,16884
103,3107,23,30,16840
104,3149,18,32,16801
105,3210,14,34,16742
106,3254,11,37,16698
107,3318,8,34,16640
108,3375,8,32,16585
109,3426,10,32,16532
110,3475,10,31,16484
111,3520,8,31,16441
112,3563,7,29,16401
113,3606,11,27,16356
114,3656,12,26,16306
115,3701,15,25,16259
116,3745,14,27,16214
117,3785,11,25,16179
118,3829,11,26,16134
119,3881,13,28,16078
120,3937,15,24,16024
121,3978,14,25,15983
122,4035,15,24,15926
123,4083,14,24,15879
124,4123,16,25,15836
125,4170,18,29,15783
126,4223,14,33,15730
127,4253,12,32,15703
128,4303,19,27,15651
129,4341,15,32,15612
130,4373,17,29,15581
131,4413,14,31,15542
132,4444,18,30,15508
133,4493,17,31,15459
134,4535,16,34,15415
135,4578,21,30,15371
136,4616,24,29,15331
137,4657,24,36,15283
138,4698,25,37,15240
139,4737,27,36,15200
140,4789,23,34,15154
141,4830,20,32,15118
142,4869,23,30,15078
143,4913,19,33,15035
144,4947,18,35,15000
145,4988,19,36,14957
146,5034,19,37,14910
147,5066,21,38,14875
148,5104,19,40,14837
149,5128,26,35,14811
150,5169,22,38,14771
151,5209,18,38,14735
152,5236,20,41,14703
153,5277,18,47,14658
154,5308,25,47,14620
155,5341,22,51,14586
156,5380,26,49,14545
157,5420,26,48,14506
158,5452,33,46,14469
159,5479,39,44,14438
160,5521,35,53,14391
161,5563,34,51,14352
162,5599,39,53,14309
163,5628,38,59,14275
164,5664,38,59,14239
165,5691,42,61,14206
166,5718,45,62,14175
167,5750,43,58,14149
168,5777,42,66,14115
169,5795,41,75,14089
170,5826,45,73,14056
171,5851,44,78,14027
172,5878,47,80,13995
173,5906,57,74,13963
174,5937,57,76,13930
175,5975,55,83,13887
176,5999,64,77,13860
177,6018,67,84,13831
178,6025,74,86,13815
179,6051,65,97,13787
180,6067,70,103,13760
181,6076,79,109,13736
182,6084,90,114,13712
183,6102,89,126,13683
184,6125,92,131,13652
185,6150,95,130,13625
186,6158,96,149,13597
187,6163,110,149,13578
188,6187,103,160,13550
189,6199,102,176,13523
190,6216,113,171,13500
191,6223,112,174,13491
192,6231,125,172,13472
193,6240,115,201,13444
194,6244,118,209,13429
195,6250,120,217,13413
196,6238,130,226,13406
197,6215,155,230,13400
