Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19967,13,20,0
2,19959,16,23,2
3,19944,28,25,3
4,19923,41,31,5
5,19904,47,43,6
6,19871,67,46,16
7,19834,85,58,23
8,19787,117,66,30
9,19736,137,89,38
10,19679,154,115,52
11,19595,193,145,67
12,19490,247,175,88
13,19390,280,223,107
14,19229,366,275,130
15,19024,478,332,166
16,18804,565,430,201
17,18499,715,532,254
18,18160,819,682,339
19,17747,1020,806,427
20,17201,1279,991,529
21,16624,1460,1257,659
22,15939,1759,1462,840
23,15161,2068,1743,1028
24,14276,2370,2097,1257
25,13288,2688,2475,1549
26,12181,3036,2909,1874
27,11052,3349,3348,2251
28,9892,3559,3886,2663
29,8617,3819,4382,3182
30,7425,3952,4884,3739
31,6252,4011,5378,4359
32,5144,4007,5792,5057
33,4211,3813,6139,5837
34,3407,3586,6377,6630
35,2748,3265,6527,7460
36,2174,2958,6543,8325
37,1759,2595,6445,9201
38,1436,2183,6351,10030
39,1185,1872,6088,10855
40,977,1551,5845,11627
41,829,1283,5459,12429
42,734,1041,5072,13153
43,654,866,4678,13802
44,590,742,4244,14424
45,549,606,3896,14949
46,527,500,3569,15404
47,522,413,3261,15804
48,517,366,2944,16173
49,534,306,2621,16539
50,541,282,2305,16872
51,553,223,2067,17157
52,586,191,1825,17398
53,626,155,1640,17579
54,647,141,1462,17750
55,690,133,1280,17897
56,727,116,1142,18015
57,772,107,1017,18104
58,803,91,910,18196
59,862,83,821,18234
60,910,78,716,18296
61,962,78,628,18332
62,1014,72,548,18366
63,1072,63,502,18363
64,1127,69,457,18347
65,1185,59,410,18346
66,1233,54,386,18327
67,1282,51,349,18318
68,1341,53,308,18298
69,1392,55,283,18270
70,1435,47,255,18263
71,1486,44,232,18238
72,1536,41,215,18208
73,1594,49,196,18161
74,1648,38,182,18132
75,1707,27,175,18091
76,1758,35,161,18046
77,1814,40,143,18003
78,1859,34,138,17969
79,1910,29,127,17934
80,1973,28,116,17883
81,2016,23,107,17854
82,2075,27,99,17799
83,2133,26,89,17752
84,2185,22,83,17710
85,2232,23,76,17669
86,2283,25,71,17621
87,2333,22,68,17577
88,2376,26,64,17534
89,2427,22,59,17492
90,2479,27,58,17436
91,2532,16,60,17392
92,2581,15,57,17347
93,2632,17,48,17303
94,2691,17,46,17246
95,2746,14,45,17195
96,2794,20,41,17145
97,2843,17,41,17099
98,2893,16,39,17052
99,2930,17,41,17012
100,2977,20,39,16964
101,3031,15,46,16908
102,3074,15,41,16870
103,3121,12,37,16830
104,3172,13,38,16777
105,3219,11,44,16726
106,3272,13,42,16673
107,3312,12,40,16636
108,3354,16,36,16594
109,3413,15,34,16538
110,3463,16,29,16492
111,3516,18,26,16440
112,3560,19,26,16395
113,3621,17,26,16336
114,3666,14,24,16296
115,3719,16,24,16241
