Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19967,13,20,0
2,19957,18,24,1
3,19941,29,26,4
4,19920,41,33,6
5,19896,49,43,12
6,19865,67,55,13
7,19825,91,63,21
8,19782,110,81,27
9,19728,130,104,38
10,19645,173,132,50
11,19566,208,154,72
12,19448,265,193,94
13,19319,314,243,124
14,19175,363,308,154
15,18988,447,366,199
16,18758,549,445,248
17,18447,720,530,303
18,18118,844,663,375
19,17691,1037,817,455
20,17187,1267,990,556
21,16575,1524,1211,690
22,15908,1720,1537,835
23,15058,2107,1788,1047
24,14215,2387,2128,1270
25,13224,2698,2542,1536
26,12117,3068,2950,1865
27,10907,3391,3441,2261
28,9649,3677,3919,2755
29,8432,3865,4405,3298
30,7217,3989,4935,3859
31,6110,4025,5394,4471
32,5071,3935,5837,5157
33,4146,3717,6212,5925
34,3394,3441,6448,6717
35,2727,3172,6532,7569
36,2228,2821,6486,8465
37,1787,2506,6424,9283
38,1461,2166,6239,10134
39,1206,1833,6009,10952
40,980,1545,5718,11757
41,827,1280,5406,12487
42,720,1065,5051,13164
43,657,858,4679,13806
44,591,705,4298,14406
45,560,583,3947,14910
46,543,486,3557,15414
47,528,401,3207,15864
48,546,349,2873,16232
49,537,310,2583,16570
50,547,248,2336,16869
51,554,213,2058,17175
52,581,187,1821,17411
53,611,183,1628,17578
54,641,162,1480,17717
55,680,135,1314,17871
56,725,126,1179,17970
57,767,109,1046,18078
58,811,106,925,18158
59,871,104,824,18201
60,913,109,747,18231
61,960,94,686,18260
62,1016,92,621,18271
63,1071,86,556,18287
64,1139,79,504,18278
65,1178,76,457,18289
66,1215,79,421,18285
67,1262,74,382,18282
68,1297,69,353,18281
69,1344,75,320,18261
70,1389,74,278,18259
71,1460,51,255,18234
72,1529,49,232,18190
73,1574,56,219,18151
74,1623,48,202,18127
75,1676,44,178,18102
76,1727,45,161,18067
77,1790,42,150,18018
78,1842,35,130,17993
79,1887,37,122,17954
80,1944,33,117,17906
81,2005,27,117,17851
82,2061,25,113,17801
83,2106,20,113,17761
84,2163,18,105,17714
85,2215,17,103,17665
86,2261,12,95,17632
87,2307,17,80,17596
88,2381,16,67,17536
89,2433,16,65,17486
90,2482,17,58,17443
91,2527,20,52,17401
92,2570,17,54,17359
93,2614,27,54,17305
94,2672,27,53,17248
95,2723,20,58,17199
96,2761,22,56,17161
97,2811,22,49,17118
98,2854,22,46,17078
99,2898,29,44,17029
100,2952,25,44,16979
101,3010,20,49,16921
102,3058,19,50,16873
103,3102,22,46,16830
104,3139,26,47,16788
105,3188,26,48,16738
106,3226,26,49,16699
107,3265,22,47,16666
108,3323,18,46,16613
109,3360,18,45,16577
110,3424,11,47,16518
111,3478,14,47,16461
112,3522,18,45,16415
113,3583,15,46,16356
114,3615,19,43,16323
115,3646,20,46,16288
