Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19973,7,20,0
2,19960,20,18,2
3,19944,30,24,2
4,19927,40,24,9
5,19910,46,32,12
6,19886,54,44,16
7,19862,62,55,21
8,19826,76,70,28
9,19773,110,82,35
10,19721,139,100,40
11,19642,172,124,62
12,19558,204,164,74
13,19471,233,188,108
14,19355,290,224,131
15,19215,358,272,155
16,19020,460,332,188
17,18795,551,423,231
18,18496,696,516,292
19,18184,825,620,371
20,17809,975,752,464
21,17313,1188,938,561
22,16730,1469,1117,684
23,16062,1713,1362,863
24,15290,1994,1641,1075
25,14479,2293,1936,1292
26,13551,2553,2346,1550
27,12473,2881,2805,1841
28,11312,3237,3242,2209
29,10188,3427,3767,2618
30,8934,3732,4225,3109
31,7687,3919,4755,3639
32,6558,3926,5232,4284
33,5516,3885,5659,4940
34,4520,3788,6005,5687
35,3647,3579,6298,6476
36,2926,3363,6484,7227
37,2329,3032,6550,8089
38,1881,2684,6479,8956
39,1523,2290,6410,9777
40,1248,1921,6232,10599
41,1040,1586,5957,11417
42,876,1359,5626,12139
43,745,1130,5310,12815
44,661,902,4980,13457
45,596,765,4559,14080
46,560,632,4188,14620
47,539,528,3796,15137
48,505,464,3413,15618
49,504,384,3120,15992
50,497,315,2793,16395
51,496,274,2505,16725
52,527,226,2234,17013
53,547,195,2007,17251
54,558,169,1801,17472
55,582,156,1614,17648
56,614,140,1403,17843
57,667,128,1264,17941
58,704,103,1149,18044
59,747,101,1003,18149
60,792,94,889,18225
61,830,90,811,18269
62,878,83,723,18316
63,931,79,649,18341
64,985,73,587,18355
65,1033,70,527,18370
66,1074,68,477,18381
67,1125,63,438,18374
68,1177,61,389,18373
69,1220,60,344,18376
70,1268,57,304,18371
71,1319,53,271,18357
72,1375,53,252,18320
73,1443,51,232,18274
74,1485,54,207,18254
75,1530,55,186,18229
76,1580,55,167,18198
77,1622,48,157,18173
78,1690,40,140,18130
79,1752,33,134,18081
80,1797,34,126,18043
81,1841,28,122,18009
82,1881,30,105,17984
83,1940,27,92,17941
84,2006,26,86,17882
85,2068,29,86,17817
86,2126,26,79,17769
87,2172,27,77,17724
88,2242,28,71,17659
89,2285,24,67,17624
90,2339,22,61,17578
91,2398,16,55,17531
92,2446,14,52,17488
93,2499,12,49,17440
94,2548,15,42,17395
95,2605,11,39,17345
96,2651,15,37,17297
97,2698,14,35,17253
98,2748,16,35,17201
99,2794,12,39,17155
100,2846,10,37,17107
101,2916,8,35,17041
102,2964,12,31,16993
103,3014,15,27,16944
104,3063,11,30,16896
105,3114,8,32,16846
106,3158,10,31,16801
107,3191,9,30,16770
108,3256,6,31,16707
109,3292,9,28,16671
110,3347,10,26,16617
111,3395,10,23,16572
112,3446,12,20,16522
113,3488,11,22,16479
114,3538,6,22,16434
115,3577,9,19,16395
116,3615,9,19,16357
117,3663,8,13,16316
118,3707,9,12,16272
119,3753,7,12,16228
120,3808,6,13,16173
121,3860,6,15,16119
122,3900,8,13,16079
123,3935,9,14,16042
124,3985,9,14,15992
125,4030,6,15,15949
126,4077,3,15,15905
127,4118,2,17,15863
128,4158,4,14,15824
129,4204,3,16,15777
130,4252,4,14,15730
131,4294,5,11,15690
132,4333,5,11,15651
133,4371,5,9,15615
134,4429,6,8,15557
135,4475,4,8,15513
136,4505,4,7,15484
137,4545,4,7,15444
138,4603,2,7,15388
139,4640,1,7,15352
140,4677,2,6,15315
141,4709,2,4,15285
142,4755,2,5,15238
143,4798,1,6,15195
144,4836,0,6,15158
145,4869,0,5,15126
146,4921,0,5,15074
147,4950,0,5,15045
148,4982,0,5,15013
149,5011,0,4,14985
150,5060,0,3,14937
151,5092,1,1,14906
152,5149,2,1,14848
153,5183,1,2,14814
154,5232,1,1,14766
155,5268,1,1,14730
156,5312,1,1,14686
157,5351,1,1,14647
158,5399,1,1,14599
159,5436,1,1,14562
160,5475,1,1,14523
161,5524,1,2,14473
162,5565,1,3,14431
163,5611,2,3,14384
164,5650,2,2,14346
165,5691,2,3,14304
166,5717,5,3,14275
167,5763,4,3,14230
168,5803,4,4,14189
169,5848,7,4,14141
170,5878,9,2,14111
171,5907,6,6,14081
172,5944,5,6,14045
173,5983,5,4,14008
174,6027,4,6,13963
175,6063,7,5,13925
176,6092,5,7,13896
177,6128,4,6,13862
178,6172,5,4,13819
179,6213,5,4,13778
180,6252,5,5,13738
181,6289,6,3,13702
182,6327,5,3,13665
183,6364,3,6,13627
184,6399,4,5,13592
185,6429,4,5,13562
186,6457,5,4,13534
187,6484,4,4,13508
188,6512,3,6,13479
189,6553,2,7,13438
190,6591,1,8,13400
191,6628,2,7,13363
192,6656,3,8,13333
193,6679,9,8,13304
194,6725,7,10,13258
195,6766,8,10,13216
196,6808,7,12,13173
197,6824,11,15,13150
198,6868,8,18,13106
199,6897,7,17,13079
200,6929,7,16,13048
201,6967,4,18,13011
202,6994,10,15,12981
203,7029,14,13,12944
204,7059,14,15,12912
205,7098,14,17,12871
206,7140,11,18,12831
207,7158,18,20,12804
208,7190,17,25,12768
209,7227,15,26,12732
210,7250,19,27,12704
211,7283,21,28,12668
212,7315,24,28,12633
213,7342,23,34,12601
214,7365,26,37,12572
215,7386,28,39,12547
216,7403,33,42,12522
217,7420,36,41,12503
218,7450,34,45,12471
219,7472,34,51,12443
220,7486,40,52,12422
221,7523,36,56,12385
222,7551,33,65,12351
223,7558,41,64,12337
224,7579,35,74,12312
225,7601,37,84,12278
226,7618,51,83,12248
227,7638,62,87,12213
228,7650,71,95,12184
229,7664,65,102,12169
230,7668,65,113,12154
231,7670,78,112,12140
232,7675,81,118,12126
233,7680,88,123,12109
234,7689,94,128,12089
235,7691,94,143,12072
236,7687,106,158,12049
237,7675,124,160,12041
238,7661,137,165,12037
239,7652,138,178,12032
240,7653,143,192,12012
241,7635,161,210,11994
242,7606,180,227,11987
243,7587,187,236,11990
244,7572,181,271,11976
245,7555,185,282,11978
246,7513,216,304,11967
247,7475,228,323,11974
248,7413,263,347,11977
249,7365,277,360,11998
250,7305,279,386,12030
251,7236,286,415,12063
252,7178,315,435,12072
253,7098,362,440,12100
254,7025,359,490,12126
255,6955,360,547,12138
256,6885,385,562,12168
257,6778,407,615,12200
258,6678,429,657,12236
259,6575,473,680,12272
260,6448,519,703,12330
261,6348,526,760,12366
262,6212,546,808,12434
263,6076,561,858,12505
264,5954,575,888,12583
265,5791,611,914,12684
266,5673,598,947,12782
267,5524,639,966,12871
268,5381,639,1020,12960
269,5229,639,1080,13052
270,5093,635,1131,13141
271,4908,671,1164,13257
272,4770,674,1209,13347
273,4612,697,1214,13477
274,4485,676,1259,13580
275,4344,669,1291,13696
276,4205,684,1294,13817
277,4056,654,1351,13939
278,3962,625,1338,14075
279,3822,639,1322,14217
280,3704,634,1321,14341
281,3618,582,1338,14462
282,3505,601,1300,14594
283,3429,562,1309,14700
284,3322,581,1282,14815
285,3242,551,1289,14918
286,3166,528,1266,15040
287,3099,512,1236,15153
288,3031,508,1205,15256
289,2954,493,1198,15355
290,2898,499,1151,15452
291,2825,486,1167,15522
292,2773,469,1127,15631
293,2744,443,1105,15708
294,2705,413,1098,15784
295,2685,371,1062,15882
296,2669,367,1009,15955
297,2671,342,948,16039
298,2647,334,917,16102
299,2638,326,881,16155
300,2630,324,845,16201
301,2622,293,833,16252
302,2644,272,808,16276
303,2654,259,780,16307
304,2666,244,727,16363
305,2686,240,697,16377
306,2701,238,652,16409
307,2709,214,642,16435
308,2736,209,617,16438
309,2723,224,590,16463
310,2752,222,572,16454
311,2783,215,553,16449
312,2814,209,522,16455
313,2853,198,504,16445
314,2916,170,505,16409
315,2954,173,488,16385
316,2982,165,467,16386
317,3001,166,461,16372
318,3035,174,437,16354
319,3072,163,444,16321
320,3100,172,431,16297
321,3139,171,429,16261
322,3175,166,413,16246
323,3212,164,404,16220
324,3257,157,409,16177
325,3292,165,389,16154
326,3346,159,390,16105
327,3360,179,375,16086
328,3395,163,373,16069
329,3440,148,380,16032
330,3492,150,372,15986
331,3518,154,372,15956
332,3558,149,367,15926
333,3596,151,354,15899
334,3637,163,342,15858
335,3658,168,340,15834
336,3707,159,352,15782
337,3761,157,350,15732
338,3807,151,337,15705
339,3845,141,343,15671
340,3871,152,337,15640
341,3896,159,330,15615
342,3918,165,326,15591
343,3944,155,327,15574
344,3980,145,336,15539
345,4007,145,344,15504
346,4039,153,323,15485
347,4095,149,316,15440
348,4122,158,312,15408
349,4174,172,304,15350
350,4194,178,301,15327
351,4224,168,297,15311
352,4258,169,304,15269
353,4300,158,308,15234
354,4318,169,317,15196
355,4368,150,306,15176
356,4406,149,312,15133
357,4436,153,308,15103
358,4472,157,308,15063
359,4503,167,303,15027
360,4537,170,304,14989
361,4546,167,322,14965
362,4563,201,324,14912
363,4576,204,345,14875
364,4625,196,363,14816
365,4645,199,380,14776
366,4668,206,386,14740
367,4691,218,390,14701
368,4720,209,408,14663
369,4743,213,410,14634
370,4756,215,420,14609
371,4782,204,424,14590
372,4801,207,415,14577
373,4802,205,428,14565
374,4834,191,454,14521
375,4851,194,454,14501
376,4880,209,454,14457
377,4859,229,444,14468
378,4848,242,454,14456
379,4834,258,458,14450
380,4830,263,468,14439
381,4838,263,475,14424
382,4854,268,479,14399
383,4854,278,484,14384
384,4859,273,509,14359
385,4842,289,523,14346
386,4817,299,532,14352
387,4821,288,541,14350
388,4810,296,549,14345
389,4780,309,562,14349
390,4765,305,583,14347
391,4757,312,596,14335
392,4737,322,589,14352
393,4717,328,594,14361
394,4724,311,608,14357
395,4692,341,592,14375
396,4667,345,611,14377
397,4680,305,665,14350
398,4644,333,653,14370
399,4607,337,659,14397
400,4594,354,665,14387
401,4563,364,675,14398
402,4554,363,686,14397
403,4539,370,709,14382
404,4510,370,716,14404
405,4481,372,723,14424
406,4453,377,720,14450
407,4436,366,738,14460
408,4403,367,748,14482
409,4398,347,768,14487
410,4375,355,762,14508
411,4323,380,746,14551
412,4316,385,737,14562
413,4285,395,725,14595
414,4256,389,750,14605
415,4225,387,764,14624
416,4199,376,783,14642
417,4149,387,790,14674
418,4114,398,773,14715
419,4101,390,775,14734
420,4073,384,784,14759
421,4040,399,791,14770
422,4004,393,791,14812
423,3965,404,785,14846
424,3943,404,797,14856
425,3959,382,801,14858
426,3931,385,807,14877
427,3907,384,810,14899
428,3868,411,801,14920
429,3869,420,782,14929
430,3879,385,818,14918
431,3855,396,814,14935
432,3827,393,820,14960
433,3808,395,821,14976
434,3812,395,810,14983
435,3816,389,801,14994
436,3802,384,800,15014
437,3808,376,773,15043
438,3783,393,771,15053
439,3754,389,798,15059
440,3742,388,814,15056
441,3747,376,790,15087
442,3745,350,817,15088
443,3726,349,813,15112
444,3717,358,788,15137
445,3738,360,772,15130
446,3777,344,778,15101
447,3755,370,747,15128
448,3769,357,744,15130
449,3755,349,733,15163
450,3767,342,734,15157
451,3805,328,708,15159
452,3810,340,699,15151
453,3833,346,702,15119
454,3843,358,689,15110
455,3852,337,707,15104
456,3852,325,706,15117
457,3858,321,694,15127
458,3859,330,687,15124
459,3853,324,691,15132
460,3858,309,706,15127
461,3878,304,711,15107
462,3869,309,701,15121
463,3909,298,671,15122
464,3916,285,677,15122
465,3943,291,666,15100
466,3948,295,654,15103
467,3946,309,665,15080
468,3958,308,665,15069
469,3967,313,653,15067
470,3981,306,653,15060
471,4000,318,648,15034
472,3999,321,638,15042
473,4003,316,643,15038
474,4012,318,649,15021
475,4036,318,652,14994
476,4068,308,640,14984
477,4045,332,639,14984
478,4043,320,655,14982
479,4062,300,663,14975
480,4075,319,643,14963
481,4056,344,645,14955
482,4066,363,641,14930
483,4103,362,651,14884
484,4113,328,709,14850
485,4102,322,707,14869
486,4087,331,708,14874
487,4064,325,718,14893
488,4049,334,706,14911
489,4025,355,685,14935
490,4015,362,691,14932
491,4009,355,696,14940
492,4018,336,693,14953
493,3995,352,704,14949
494,3989,359,710,14942
495,3970,368,726,14936
496,3959,372,712,14957
497,3955,383,718,14944
498,3958,386,715,14941
499,3957,355,728,14960
500,3930,374,730,14966
501,3902,396,739,14963
502,3902,384,733,14981
503,3875,372,759,14994
504,3854,370,752,15024
505,3842,364,746,15048
506,3824,368,731,15077
507,3824,365,744,15067
508,3806,364,755,15075
509,3820,349,750,15081
510,3825,347,739,15089
511,3818,357,742,15083
512,3805,377,722,15096
513,3789,362,745,15104
514,3789,369,742,15100
515,3796,344,754,15106
516,3798,334,748,15120
517,3790,338,741,15131
518,3775,356,738,15131
519,3776,361,723,15140
520,3772,365,718,15145
521,3777,367,718,15138
522,3793,343,727,15137
523,3798,345,743,15114
524,3774,346,747,15133
525,3785,331,750,15134
526,3781,320,752,15147
527,3759,337,744,15160
528,3755,339,734,15172
529,3774,332,724,15170
530,3775,346,713,15166
531,3772,349,724,15155
532,3776,338,719,15167
533,3780,328,712,15180
534,3760,354,672,15214
535,3758,349,679,15214
536,3761,316,686,15237
537,3749,329,674,15248
538,3742,317,663,15278
539,3720,325,646,15309
540,3731,316,660,15293
541,3757,309,670,15264
542,3793,282,685,15240
543,3800,294,661,15245
544,3816,292,664,15228
545,3823,271,658,15248
546,3839,289,635,15237
