Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19962,18,20,0
2,19952,22,26,0
3,19928,42,28,2
4,19911,52,34,3
5,19883,64,45,8
6,19851,79,58,12
7,19812,94,75,19
8,19746,127,101,26
9,19658,187,116,39
10,19571,224,146,59
11,19468,253,209,70
12,19307,334,266,93
13,19135,415,316,134
14,18924,508,387,181
15,18668,630,469,233
16,18367,748,585,300
17,18013,889,719,379
18,17563,1083,879,475
19,17032,1314,1075,579
20,16396,1575,1299,730
21,15679,1839,1588,894
22,14857,2123,1917,1103
23,13924,2475,2244,1357
24,12815,2910,2634,1641
25,11675,3239,3104,1982
26,10496,3490,3619,2395
27,9206,3830,4091,2873
28,7993,3970,4637,3400
29,6753,4077,5141,4029
30,5615,4073,5625,4687
31,4626,3860,6097,5417
32,3735,3630,6453,6182
33,3003,3392,6570,7035
34,2406,3044,6687,7863
35,1929,2681,6591,8799
36,1571,2330,6445,9654
37,1251,2027,6193,10529
38,1049,1685,5925,11341
39,893,1385,5616,12106
40,772,1140,5281,12807
41,681,951,4929,13439
42,626,768,4556,14050
43,573,636,4172,14619
44,531,543,3768,15158
45,521,455,3382,15642
46,529,365,3046,16060
47,544,292,2745,16419
48,551,265,2448,16736
49,560,230,2226,16984
50,577,196,1995,17232
51,596,167,1780,17457
52,625,149,1592,17634
53,646,131,1439,17784
54,666,126,1268,17940
55,697,121,1140,18042
56,749,106,1023,18122
57,786,100,908,18206
58,820,101,824,18255
59,845,104,738,18313
60,893,100,650,18357
61,936,95,576,18393
62,979,91,528,18402
63,1017,82,491,18410
64,1074,85,443,18398
65,1120,69,407,18404
66,1171,69,360,18400
67,1219,56,328,18397
68,1272,45,290,18393
69,1322,48,257,18373
70,1377,40,230,18353
71,1433,45,203,18319
72,1488,37,181,18294
73,1536,49,164,18251
74,1599,39,153,18209
75,1646,41,138,18175
76,1701,36,132,18131
77,1761,32,125,18082
78,1806,31,122,18041
79,1857,29,110,18004
80,1912,32,98,17958
81,1978,27,92,17903
82,2028,22,96,17854
83,2085,23,87,17805
84,2147,22,79,17752
85,2207,22,70,17701
86,2256,17,64,17663
87,2305,16,63,17616
88,2361,17,60,17562
89,2414,17,53,17516
90,2459,16,49,17476
91,2514,17,45,17424
92,2576,16,44,17364
93,2620,10,47,17323
94,2679,16,43,17262
95,2724,16,44,17216
96,2778,15,44,17163
97,2822,17,42,17119
98,2869,17,39,17075
99,2929,13,40,17018
100,2978,19,38,16965
101,3027,21,41,16911
102,3076,20,43,16861
103,3130,20,45,16805
104,3179,24,37,16760
105,3225,30,33,16712
106,3268,28,31,16673
107,3310,24,30,16636
108,3362,20,32,16586
109,3408,13,39,16540
110,3449,16,36,16499
111,3497,15,36,16452
112,3544,13,35,16408
113,3583,10,34,16373
114,3628,9,32,16331
115,3665,10,28,16297
116,3709,10,26,16255
117,3756,6,27,16211
118,3793,13,26,16168
119,3848,11,27,16114
120,3898,9,29,16064
121,3951,10,28,16011
122,4004,17,23,15956
