Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19963,17,20,0
2,19953,24,19,4
3,19943,27,25,5
4,19916,44,30,10
5,19897,53,36,14
6,19865,69,49,17
7,19836,72,72,20
8,19784,107,82,27
9,19729,133,105,33
10,19648,177,128,47
11,19564,218,153,65
12,19457,256,204,83
13,19316,327,255,102
14,19151,401,316,132
15,18912,540,378,170
16,18663,645,475,217
17,18361,746,607,286
18,18005,898,744,353
19,17566,1078,912,444
20,17015,1335,1080,570
21,16361,1623,1289,727
22,15599,1887,1635,879
23,14729,2223,1930,1118
24,13734,2577,2319,1370
25,12621,2949,2736,1694
26,11445,3248,3260,2047
27,10244,3537,3724,2495
28,9029,3751,4237,2983
29,7820,3927,4705,3548
30,6658,3976,5196,4170
31,5541,3937,5671,4851
32,4622,3771,6026,5581
33,3760,3589,6242,6409
34,3054,3235,6466,7245
35,2462,2949,6474,8115
36,1985,2588,6487,8940
37,1577,2274,6378,9771
38,1297,1927,6206,10570
39,1110,1648,5926,11316
40,931,1422,5538,12109
41,797,1183,5239,12781
42,692,967,4922,13419
43,633,779,4552,14036
44,579,651,4184,14586
45,566,507,3853,15074
46,552,431,3492,15525
47,542,371,3119,15968
48,548,300,2846,16306
49,560,266,2547,16627
50,555,243,2291,16911
51,555,225,2042,17178
52,590,200,1817,17393
53,610,163,1622,17605
54,639,140,1456,17765
55,676,129,1286,17909
56,701,130,1145,18024
57,739,119,1009,18133
58,780,98,904,18218
59,824,97,789,18290
60,887,83,700,18330
61,927,77,625,18371
62,984,72,561,18383
63,1027,74,503,18396
64,1086,72,427,18415
65,1136,63,389,18412
66,1183,63,346,18408
67,1232,64,312,18392
68,1283,59,279,18379
69,1349,53,251,18347
70,1400,56,228,18316
71,1469,44,211,18276
72,1518,36,192,18254
73,1572,37,171,18220
74,1633,36,154,18177
75,1686,31,146,18137
76,1748,31,129,18092
77,1804,30,124,18042
78,1860,28,116,17996
79,1921,24,108,17947
80,1977,22,97,17904
81,2032,21,95,17852
82,2082,22,79,17817
83,2134,22,71,17773
84,2200,17,71,17712
85,2259,11,72,17658
86,2305,15,64,17616
87,2362,18,59,17561
88,2422,17,55,17506
89,2492,18,51,17439
90,2532,20,44,17404
91,2588,20,44,17348
92,2656,20,46,17278
93,2708,16,49,17227
94,2749,20,45,17186
95,2796,16,45,17143
96,2850,12,44,17094
97,2906,12,41,17041
98,2956,12,43,16989
99,3000,6,46,16948
100,3041,6,40,16913
101,3082,9,33,16876
102,3130,9,26,16835
103,3172,12,22,16794
104,3220,11,23,16746
105,3272,10,21,16697
106,3322,9,19,16650
