Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19963,17,20,0
2,19952,23,25,0
3,19934,34,31,1
4,19910,45,41,4
5,19869,69,55,7
6,19823,98,66,13
7,19770,118,88,24
8,19709,149,108,34
9,19643,176,127,54
10,19564,198,163,75
11,19454,254,195,97
12,19331,306,240,123
13,19161,399,283,157
14,18972,480,356,192
15,18726,598,437,239
16,18448,705,555,292
17,18066,886,688,360
18,17601,1102,849,448
19,17063,1319,1070,548
20,16462,1556,1289,693
21,15741,1816,1583,860
22,14899,2146,1901,1054
23,13949,2479,2272,1300
24,12873,2840,2689,1598
25,11738,3170,3159,1933
26,10530,3493,3623,2354
27,9279,3802,4135,2784
28,8014,4059,4607,3320
29,6847,4067,5177,3909
30,5681,4044,5675,4600
31,4690,3892,6067,5351
32,3767,3725,6389,6119
33,3034,3415,6582,6969
34,2446,3036,6699,7819
35,1918,2698,6688,8696
36,1560,2344,6542,9554
37,1262,2005,6343,10390
38,1044,1662,6078,11216
39,896,1387,5757,11960
40,768,1146,5398,12688
41,672,959,4989,13380
42,595,818,4582,14005
43,539,677,4214,14570
44,527,549,3849,15075
45,514,443,3466,15577
46,539,384,3100,15977
47,531,331,2777,16361
48,562,281,2505,16652
49,581,245,2216,16958
50,592,215,2004,17189
51,604,202,1803,17391
52,641,185,1634,17540
53,674,156,1490,17680
54,717,133,1316,17834
55,753,121,1174,17952
56,793,118,1043,18046
57,840,112,917,18131
58,865,106,805,18224
59,904,106,724,18266
60,948,95,650,18307
61,992,78,589,18341
62,1053,73,537,18337
63,1120,73,483,18324
64,1169,64,434,18333
65,1205,59,403,18333
66,1266,54,368,18312
67,1318,60,336,18286
68,1385,57,308,18250
69,1427,51,280,18242
70,1470,48,257,18225
71,1523,44,235,18198
72,1583,39,211,18167
73,1655,31,189,18125
74,1714,30,172,18084
75,1764,29,154,18053
76,1809,35,144,18012
77,1864,31,136,17969
78,1904,27,123,17946
79,1965,23,109,17903
80,2029,20,97,17854
81,2072,24,90,17814
82,2141,20,81,17758
83,2196,22,72,17710
84,2247,24,71,17658
85,2309,23,64,17604
86,2368,19,64,17549
87,2430,16,60,17494
88,2481,18,56,17445
89,2516,14,56,17414
90,2552,13,52,17383
91,2602,14,49,17335
92,2663,11,46,17280
93,2709,13,44,17234
94,2764,12,40,17184
95,2812,12,34,17142
96,2864,12,32,17092
97,2912,13,29,17046
98,2963,8,33,16996
99,3009,9,26,16956
100,3051,9,27,16913
101,3100,5,31,16864
102,3141,8,25,16826
103,3192,9,20,16779
104,3248,8,22,16722
105,3295,8,21,16676
106,3329,4,23,16644
