Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19969,11,20,0
2,19953,23,21,3
3,19941,28,27,4
4,19927,36,29,8
5,19908,43,39,10
6,19879,59,45,17
7,19852,73,50,25
8,19822,82,63,33
9,19771,110,75,44
10,19716,140,87,57
11,19655,160,118,67
12,19588,179,154,79
13,19489,235,183,93
14,19354,301,233,112
15,19186,388,278,148
16,18994,463,360,183
17,18784,534,442,240
18,18493,664,539,304
19,18187,778,660,375
20,17784,983,764,469
21,17307,1175,953,565
22,16788,1401,1130,681
23,16155,1647,1356,842
24,15363,1960,1643,1034
25,14479,2310,1957,1254
26,13563,2581,2328,1528
27,12537,2871,2766,1826
28,11376,3156,3280,2188
29,10214,3420,3742,2624
30,8952,3680,4238,3130
31,7770,3815,4699,3716
32,6606,3874,5181,4339
33,5543,3799,5666,4992
34,4606,3664,6003,5727
35,3732,3536,6212,6520
36,2964,3273,6445,7318
37,2341,2970,6545,8144
38,1886,2591,6511,9012
39,1537,2290,6351,9822
40,1284,1935,6135,10646
41,1068,1645,5888,11399
42,930,1376,5563,12131
43,783,1153,5243,12821
44,697,927,4937,13439
45,626,772,4525,14077
46,564,642,4106,14688
47,541,515,3758,15186
48,509,435,3397,15659
49,518,336,3095,16051
50,515,301,2778,16406
51,511,262,2494,16733
52,526,217,2274,16983
53,534,207,2020,17239
54,545,172,1816,17467
55,574,153,1637,17636
56,622,140,1455,17783
57,653,126,1275,17946
58,689,118,1139,18054
59,738,114,1012,18136
60,765,109,922,18204
61,789,101,834,18276
62,830,88,733,18349
63,883,72,670,18375
64,921,62,594,18423
65,976,58,528,18438
66,1031,57,465,18447
67,1099,53,419,18429
68,1150,53,372,18425
69,1225,43,329,18403
70,1279,38,291,18392
71,1332,40,252,18376
72,1401,43,228,18328
73,1453,38,214,18295
74,1506,41,187,18266
75,1549,43,172,18236
76,1604,37,162,18197
77,1663,24,157,18156
78,1718,22,139,18121
79,1764,25,116,18095
80,1803,26,101,18070
81,1855,27,94,18024
82,1914,23,93,17970
83,1985,22,84,17909
84,2044,20,77,17859
85,2108,16,67,17809
86,2166,20,52,17762
87,2222,19,47,17712
88,2274,17,43,17666
89,2312,15,46,17627
90,2365,13,43,17579
91,2427,13,46,17514
92,2477,16,41,17466
93,2538,12,43,17407
94,2592,17,38,17353
95,2649,15,35,17301
96,2699,11,40,17250
97,2756,12,36,17196
98,2798,17,32,17153
99,2846,21,34,17099
100,2899,18,36,17047
101,2958,17,36,16989
102,3004,16,35,16945
103,3068,12,38,16882
104,3126,15,36,16823
105,3176,10,35,16779
106,3225,12,26,16737
107,3274,14,27,16685
108,3308,11,29,16652
109,3354,10,29,16607
110,3412,11,27,16550
111,3458,13,28,16501
112,3516,14,29,16441
113,3550,13,30,16407
114,3599,16,31,16354
115,3650,12,32,16306
116,3702,12,34,16252
117,3758,10,34,16198
118,3801,11,34,16154
119,3836,10,36,16118
120,3882,13,36,16069
121,3923,13,34,16030
122,3962,13,35,15990
123,4011,15,33,15941
124,4057,12,32,15899
125,4101,10,32,15857
126,4144,12,33,15811
127,4182,15,33,15770
128,4224,10,38,15728
129,4277,9,38,15676
130,4318,10,35,15637
131,4355,17,26,15602
132,4399,16,27,15558
133,4441,14,26,15519
134,4478,13,25,15484
135,4509,16,23,15452
136,4548,18,25,15409
137,4589,14,25,15372
138,4634,9,29,15328
139,4677,9,29,15285
140,4710,12,27,15251
141,4747,16,27,15210
142,4802,9,33,15156
143,4837,16,30,15117
144,4874,19,31,15076
145,4912,22,34,15032
146,4940,20,36,15004
147,4989,19,36,14956
148,5034,20,32,14914
149,5064,18,36,14882
150,5094,30,33,14843
151,5131,25,38,14806
152,5173,29,42,14756
153,5217,27,44,14712
154,5253,27,41,14679
155,5288,29,41,14642
156,5329,32,44,14595
157,5360,28,52,14560
158,5389,17,54,14540
159,5407,22,49,14522
160,5442,23,50,14485
161,5481,23,51,14445
162,5502,32,53,14413
163,5536,27,56,14381
164,5561,34,60,14345
165,5590,40,52,14318
166,5634,46,46,14274
167,5654,44,53,14249
168,5680,41,57,14222
169,5720,40,61,14179
170,5755,41,63,14141
171,5777,50,66,14107
172,5817,51,64,14068
173,5854,45,77,14024
174,5871,48,82,13999
175,5883,55,82,13980
176,5900,61,87,13952
177,5928,59,89,13924
178,5965,60,101,13874
179,5994,57,100,13849
180,6031,52,105,13812
181,6042,54,102,13802
182,6064,54,101,13781
183,6082,67,97,13754
184,6114,67,109,13710
185,6140,73,111,13676
186,6158,69,118,13655
187,6167,72,129,13632
188,6182,69,143,13606
189,6191,90,140,13579
190,6183,104,139,13574
191,6188,101,157,13554
192,6189,106,165,13540
193,6188,115,171,13526
194,6184,129,182,13505
195,6182,136,195,13487
196,6182,130,215,13473
197,6181,124,235,13460
198,6177,134,231,13458
199,6162,179,225,13434
200,6154,183,237,13426
201,6147,173,251,13429
202,6134,178,264,13424
203,6123,167,291,13419
204,6112,179,302,13407
205,6085,189,315,13411
206,6071,195,330,13404
207,6041,195,357,13407
208,6001,217,372,13410
209,5975,235,379,13411
210,5921,272,387,13420
211,5874,275,413,13438
212,5845,286,432,13437
213,5791,291,457,13461
214,5732,302,485,13481
215,5702,297,503,13498
216,5665,298,515,13522
217,5602,318,546,13534
218,5543,344,548,13565
219,5478,367,557,13598
220,5406,375,582,13637
221,5342,384,604,13670
222,5294,372,644,13690
223,5225,370,677,13728
224,5149,355,722,13774
225,5075,363,716,13846
226,5006,394,698,13902
227,4959,380,720,13941
228,4868,401,744,13987
229,4804,400,753,14043
230,4738,405,761,14096
231,4669,435,748,14148
232,4609,429,778,14184
233,4532,438,793,14237
234,4462,414,813,14311
235,4368,429,818,14385
236,4298,420,842,14440
237,4223,425,850,14502
238,4151,428,858,14563
239,4092,419,863,14626
240,4033,429,850,14688
241,3942,454,854,14750
242,3910,412,889,14789
243,3871,400,891,14838
244,3830,389,888,14893
245,3774,412,858,14956
246,3718,391,896,14995
247,3669,386,900,15045
248,3625,370,916,15089
249,3580,359,900,15161
250,3549,352,887,15212
251,3515,359,871,15255
252,3478,363,860,15299
