Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19966,14,20,0
2,19951,24,24,1
3,19939,26,30,5
4,19918,39,32,11
5,19898,51,36,15
6,19878,57,46,19
7,19846,74,53,27
8,19817,82,69,32
9,19771,105,86,38
10,19723,119,112,46
11,19651,159,129,61
12,19566,195,157,82
13,19465,244,187,104
14,19337,316,218,129
15,19190,380,269,161
16,19009,443,350,198
17,18804,525,421,250
18,18528,662,498,312
19,18219,756,651,374
20,17789,975,775,461
21,17339,1157,942,562
22,16777,1412,1134,677
23,16173,1600,1398,829
24,15383,1944,1676,997
25,14515,2284,2000,1201
26,13517,2688,2321,1474
27,12409,3019,2786,1786
28,11319,3283,3246,2152
29,10137,3517,3751,2595
30,8939,3740,4252,3069
31,7742,3894,4780,3584
32,6599,3977,5200,4224
33,5483,3988,5623,4906
34,4493,3835,6088,5584
35,3635,3580,6415,6370
36,2944,3274,6575,7207
37,2347,2978,6662,8013
38,1853,2684,6547,8916
39,1497,2330,6367,9806
40,1245,1922,6159,10674
41,1008,1638,5875,11479
42,834,1365,5530,12271
43,723,1075,5256,12946
44,645,899,4797,13659
45,613,751,4377,14259
46,555,637,3962,14846
47,531,530,3602,15337
48,526,427,3231,15816
49,527,342,2957,16174
50,529,298,2646,16527
51,525,255,2373,16847
52,547,209,2155,17089
53,568,199,1894,17339
54,591,178,1708,17523
55,610,161,1522,17707
56,624,148,1339,17889
57,665,120,1209,18006
58,695,117,1071,18117
59,738,107,929,18226
60,781,108,844,18267
61,831,85,766,18318
62,895,77,697,18331
63,942,75,622,18361
64,1007,65,554,18374
65,1053,67,485,18395
66,1113,58,437,18392
67,1154,63,391,18392
68,1199,62,349,18390
69,1251,64,300,18385
70,1310,55,268,18367
71,1356,51,253,18340
72,1412,53,229,18306
73,1461,45,224,18270
74,1522,41,207,18230
75,1573,41,189,18197
76,1626,43,161,18170
77,1672,35,150,18143
78,1727,39,136,18098
79,1773,32,131,18064
80,1816,31,117,18036
81,1878,29,107,17986
82,1920,38,97,17945
83,1978,35,94,17893
84,2036,36,94,17834
85,2092,24,100,17784
86,2148,24,96,17732
87,2194,22,87,17697
88,2243,21,78,17658
89,2295,18,72,17615
90,2347,19,63,17571
91,2419,14,62,17505
92,2459,13,57,17471
