Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19969,11,20,0
2,19953,26,17,4
3,19942,30,23,5
4,19925,37,28,10
5,19911,41,35,13
6,19883,56,41,20
7,19850,76,49,25
8,19820,88,64,28
9,19782,109,68,41
10,19725,131,93,51
11,19664,151,119,66
12,19596,168,151,85
13,19499,217,174,110
14,19377,268,219,136
15,19227,353,258,162
16,19074,410,317,199
17,18832,553,375,240
18,18563,650,496,291
19,18234,796,611,359
20,17874,947,747,432
21,17426,1138,903,533
22,16901,1337,1111,651
23,16245,1627,1326,802
24,15531,1879,1631,959
25,14679,2211,1951,1159
26,13749,2542,2281,1428
27,12745,2857,2666,1732
28,11611,3165,3145,2079
29,10437,3414,3639,2510
30,9243,3618,4159,2980
31,7994,3837,4639,3530
32,6802,4016,5042,4140
33,5742,3917,5553,4788
34,4736,3819,5958,5487
35,3846,3632,6264,6258
36,3125,3285,6526,7064
37,2512,3050,6510,7928
38,2023,2712,6485,8780
39,1668,2349,6405,9578
40,1347,2026,6208,10419
41,1096,1733,5953,11218
42,914,1441,5709,11936
43,796,1195,5325,12684
44,705,994,4918,13383
45,647,814,4495,14044
46,614,669,4112,14605
47,572,576,3748,15104
48,534,484,3435,15547
49,551,397,3086,15966
50,539,357,2741,16363
51,524,309,2483,16684
52,542,254,2216,16988
53,571,206,1986,17237
54,592,192,1765,17451
55,602,177,1598,17623
56,654,143,1429,17774
57,693,126,1271,17910
58,721,121,1133,18025
59,764,113,1005,18118
60,807,102,890,18201
61,852,98,796,18254
62,904,83,729,18284
63,962,70,662,18306
64,1015,67,589,18329
65,1070,64,531,18335
66,1122,51,484,18343
67,1157,53,433,18357
68,1208,56,393,18343
69,1251,49,345,18355
70,1295,58,297,18350
71,1335,55,270,18340
72,1395,51,249,18305
73,1451,43,234,18272
74,1497,44,218,18241
75,1537,47,196,18220
76,1599,42,182,18177
77,1640,46,172,18142
78,1700,40,156,18104
79,1744,32,156,18068
80,1800,29,148,18023
81,1855,33,124,17988
82,1899,31,120,17950
83,1964,33,112,17891
84,2010,27,112,17851
85,2059,25,102,17814
86,2111,20,98,17771
87,2172,19,87,17722
88,2225,19,79,17677
89,2285,17,72,17626
90,2334,20,65,17581
91,2392,19,65,17524
92,2444,21,59,17476
93,2486,25,54,17435
94,2526,25,54,17395
95,2593,19,53,17335
96,2649,22,49,17280
97,2700,24,36,17240
98,2766,19,37,17178
99,2827,18,31,17124
100,2871,16,34,17079
101,2926,12,35,17027
102,2982,15,37,16966
103,3030,14,37,16919
104,3068,11,35,16886
105,3111,12,33,16844
106,3144,6,35,16815
107,3192,11,29,16768
108,3244,16,17,16723
109,3304,9,23,16664
110,3347,9,24,16620
111,3399,6,22,16573
112,3447,8,19,16526
113,3493,6,17,16484
114,3549,3,17,16431
115,3595,3,19,16383
116,3649,4,18,16329
117,3707,3,18,16272
118,3754,8,14,16224
119,3806,8,15,16171
120,3862,4,15,16119
121,3908,4,9,16079
122,3954,4,7,16035
123,4009,6,8,15977
124,4050,6,7,15937
125,4109,3,9,15879
126,4145,3,7,15845
127,4197,3,7,15793
128,4243,2,9,15746
129,4294,3,9,15694
130,4331,2,9,15658
131,4378,3,8,15611
132,4425,4,8,15563
133,4488,3,9,15500
134,4526,3,5,15466
135,4563,2,5,15430
136,4620,3,5,15372
137,4661,4,5,15330
138,4703,5,4,15288
139,4744,3,6,15247
140,4784,3,7,15206
141,4832,2,7,15159
142,4872,2,7,15119
143,4924,3,7,15066
144,4961,4,6,15029
145,5009,2,8,14981
146,5051,1,9,14939
147,5094,2,9,14895
148,5133,1,9,14857
149,5180,1,8,14811
150,5220,1,7,14772
151,5272,2,6,14720
152,5301,2,4,14693
153,5339,3,4,14654
154,5378,2,5,14615
155,5434,2,6,14558
156,5478,6,6,14510
157,5520,5,10,14465
158,5543,5,9,14443
159,5585,5,10,14400
160,5622,6,11,14361
161,5662,9,9,14320
162,5695,9,12,14284
163,5743,11,12,14234
164,5789,11,13,14187
165,5821,9,18,14152
166,5859,11,18,14112
167,5889,15,17,14079
168,5924,14,17,14045
169,5971,11,21,13997
170,5997,10,22,13971
171,6029,11,22,13938
172,6068,10,25,13897
173,6098,14,24,13864
174,6132,17,23,13828
175,6155,18,24,13803
176,6183,12,31,13774
177,6209,21,31,13739
178,6241,18,36,13705
179,6268,19,37,13676
180,6293,27,32,13648
181,6320,24,34,13622
182,6344,29,32,13595
183,6385,31,35,13549
184,6421,31,37,13511
185,6451,37,36,13476
186,6478,44,37,13441
187,6523,37,46,13394
188,6555,40,53,13352
189,6581,38,60,13321
190,6606,43,64,13287
191,6636,36,75,13253
192,6657,38,77,13228
193,6666,54,74,13206
194,6688,59,82,13171
195,6703,51,99,13147
196,6718,65,98,13119
197,6723,74,95,13108
198,6729,83,105,13083
199,6740,87,115,13058
200,6751,89,120,13040
201,6757,106,121,13016
202,6773,101,142,12984
203,6769,106,164,12961
204,6762,116,176,12946
205,6755,120,193,12932
206,6749,132,208,12911
207,6727,161,214,12898
208,6705,183,221,12891
209,6687,177,258,12878
210,6672,187,265,12876
211,6646,199,287,12868
212,6640,194,310,12856
213,6598,203,354,12845
214,6565,198,371,12866
215,6501,234,374,12891
216,6458,249,366,12927
217,6417,250,388,12945
218,6388,244,412,12956
219,6339,253,421,12987
220,6297,267,441,12995
221,6248,280,460,13012
222,6197,295,481,13027
223,6142,285,520,13053
224,6080,310,526,13084
225,6007,335,539,13119
226,5941,354,560,13145
227,5858,381,582,13179
228,5809,349,624,13218
229,5727,368,659,13246
230,5639,398,659,13304
231,5551,423,661,13365
232,5473,440,679,13408
233,5415,430,723,13432
234,5293,462,744,13501
235,5215,467,766,13552
236,5126,450,810,13614
237,5030,465,816,13689
238,4966,462,819,13753
239,4885,446,850,13819
240,4791,462,872,13875
241,4700,467,875,13958
242,4609,479,901,14011
243,4506,481,924,14089
244,4422,480,947,14151
245,4340,476,959,14225
246,4268,452,977,14303
247,4147,496,967,14390
248,4066,499,945,14490
249,4005,465,966,14564
250,3927,471,981,14621
251,3870,440,991,14699
252,3783,457,986,14774
