Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19971,9,20,0
2,19961,19,20,0
3,19947,29,23,1
4,19927,40,29,4
5,19909,48,35,8
6,19879,64,46,11
7,19848,77,54,21
8,19813,94,67,26
9,19772,99,97,32
10,19703,149,106,42
11,19638,167,141,54
12,19552,204,168,76
13,19441,258,209,92
14,19285,354,237,124
15,19148,389,307,156
16,18949,481,366,204
17,18741,560,450,249
18,18398,715,573,314
19,18019,890,703,388
20,17595,1059,866,480
21,17063,1273,1070,594
22,16451,1493,1319,737
23,15696,1785,1610,909
24,14780,2194,1891,1135
25,13828,2568,2202,1402
26,12811,2860,2614,1715
27,11684,3154,3096,2066
28,10476,3490,3582,2452
29,9260,3695,4128,2917
30,8044,3897,4569,3490
31,6814,4053,5026,4107
32,5704,3972,5583,4741
33,4655,3902,5976,5467
34,3817,3614,6327,6242
35,3038,3369,6510,7083
36,2450,3061,6561,7928
37,1952,2690,6604,8754
38,1553,2358,6505,9584
39,1260,2044,6290,10406
40,1061,1715,5962,11262
41,897,1398,5669,12036
42,771,1182,5309,12738
43,680,955,4951,13414
44,607,769,4624,14000
45,563,628,4232,14577
46,536,527,3856,15081
47,508,417,3515,15560
48,499,364,3154,15983
49,492,326,2862,16320
50,508,253,2596,16643
51,534,218,2331,16917
52,547,204,2046,17203
53,578,163,1837,17422
54,607,145,1624,17624
55,643,136,1427,17794
56,662,130,1275,17933
57,710,112,1130,18048
58,750,103,1030,18117
59,786,108,903,18203
60,847,99,823,18231
61,906,82,743,18269
62,938,85,662,18315
63,982,70,613,18335
64,1033,70,535,18362
65,1076,57,488,18379
66,1118,56,434,18392
67,1155,53,387,18405
68,1196,55,357,18392
69,1248,51,326,18375
70,1287,53,299,18361
71,1330,42,276,18352
72,1392,39,252,18317
73,1438,42,236,18284
74,1497,39,207,18257
75,1555,36,190,18219
76,1614,34,165,18187
77,1656,33,145,18166
78,1728,37,132,18103
79,1769,38,125,18068
80,1822,33,124,18021
81,1867,32,112,17989
82,1926,29,106,17939
83,1992,31,86,17891
84,2035,24,84,17857
