Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19958,22,20,0
2,19940,36,19,5
3,19929,37,28,6
4,19912,43,36,9
5,19884,58,43,15
6,19864,56,60,20
7,19819,88,68,25
8,19773,106,85,36
9,19725,132,95,48
10,19665,153,121,61
11,19574,199,148,79
12,19469,252,177,102
13,19337,316,232,115
14,19190,378,285,147
15,18992,473,347,188
16,18778,545,446,231
17,18465,703,545,287
18,18129,844,657,370
19,17694,1057,789,460
20,17198,1254,987,561
21,16577,1544,1189,690
22,15901,1772,1484,843
23,15104,2046,1799,1051
24,14214,2386,2108,1292
25,13223,2669,2520,1588
26,12085,3036,2952,1927
27,10886,3348,3443,2323
28,9664,3603,3951,2782
29,8399,3848,4434,3319
30,7170,4017,4880,3933
31,6038,4005,5362,4595
32,5021,3878,5769,5332
33,4131,3679,6095,6095
34,3340,3436,6331,6893
35,2751,3057,6460,7732
36,2249,2711,6477,8563
37,1836,2337,6429,9398
38,1501,2033,6222,10244
39,1214,1814,5902,11070
40,1006,1561,5629,11804
41,861,1299,5353,12487
42,749,1088,4980,13183
43,672,890,4643,13795
44,636,725,4294,14345
45,583,605,3940,14872
46,576,472,3643,15309
47,554,397,3283,15766
48,547,345,2955,16153
49,549,292,2641,16518
50,566,249,2371,16814
51,579,223,2105,17093
52,604,195,1882,17319
53,636,180,1660,17524
54,659,163,1467,17711
55,686,160,1301,17853
56,726,139,1160,17975
57,763,128,1042,18067
58,805,122,940,18133
59,851,116,859,18174
60,900,98,780,18222
61,926,89,702,18283
62,986,77,624,18313
63,1053,67,554,18326
64,1117,64,489,18330
65,1171,63,432,18334
66,1208,63,384,18345
67,1249,62,350,18339
68,1318,55,320,18307
69,1364,50,280,18306
70,1412,46,249,18293
71,1471,41,232,18256
72,1518,46,219,18217
73,1576,47,199,18178
74,1630,37,189,18144
75,1688,34,173,18105
76,1762,32,149,18057
77,1823,33,133,18011
78,1881,32,126,17961
79,1940,27,123,17910
80,1991,26,117,17866
81,2047,20,113,17820
82,2096,20,103,17781
83,2153,21,92,17734
84,2206,20,84,17690
85,2256,22,77,17645
86,2317,24,66,17593
87,2377,27,64,17532
88,2431,31,62,17476
89,2482,31,56,17431
90,2526,30,52,17392
91,2570,28,45,17357
92,2621,24,46,17309
93,2673,15,53,17259
94,2717,15,51,17217
95,2773,15,45,17167
96,2832,12,45,17111
97,2885,16,42,17057
98,2919,18,36,17027
99,2989,15,32,16964
100,3042,14,36,16908
101,3101,16,32,16851
102,3144,12,31,16813
103,3191,13,29,16767
104,3244,16,29,16711
105,3289,13,29,16669
106,3344,12,28,16616
107,3395,11,26,16568
108,3447,8,27,16518
109,3494,5,28,16473
110,3546,8,23,16423
111,3601,7,23,16369
112,3648,10,18,16324
113,3691,7,15,16287
114,3742,6,13,16239
115,3785,7,12,16196
116,3830,7,10,16153
117,3883,8,8,16101
118,3933,7,10,16050
119,3975,8,10,16007
120,4032,5,13,15950
121,4075,6,10,15909
122,4126,6,10,15858
123,4160,2,13,15825
124,4200,4,12,15784
125,4241,3,10,15746
126,4290,3,10,15697
127,4339,5,9,15647
128,4382,3,11,15604
129,4426,4,12,15558
130,4455,1,12,15532
131,4510,2,9,15479
132,4550,4,8,15438
133,4589,6,5,15400
134,4640,5,6,15349
135,4677,7,5,15311
136,4721,8,6,15265
137,4745,8,6,15241
138,4796,3,11,15190
139,4846,3,9,15142
140,4892,3,10,15095
141,4938,5,10,15047
142,4981,6,10,15003
143,5020,7,9,14964
144,5053,8,9,14930
145,5095,4,13,14888
146,5129,8,10,14853
147,5170,8,10,14812
148,5209,9,11,14771
149,5254,9,12,14725
150,5283,10,10,14697
151,5323,9,13,14655
152,5362,10,13,14615
153,5391,10,13,14586
154,5432,10,17,14541
155,5458,11,16,14515
156,5502,12,13,14473
157,5541,10,12,14437
158,5568,10,12,14410
159,5606,11,12,14371
160,5639,11,13,14337
161,5669,10,15,14306
162,5704,7,19,14270
163,5732,11,18,14239
164,5765,11,22,14202
165,5791,15,19,14175
166,5821,17,20,14142
167,5867,16,20,14097
168,5901,12,24,14063
169,5933,15,22,14030
170,5965,13,23,13999
171,5994,14,24,13968
172,6024,15,26,13935
173,6055,19,23,13903
174,6092,20,27,13861
175,6131,20,29,13820
176,6167,25,31,13777
177,6198,25,33,13744
178,6232,25,31,13712
179,6269,27,35,13669
180,6291,28,36,13645
181,6309,32,41,13618
182,6350,29,44,13577
183,6378,29,52,13541
184,6407,30,53,13510
185,6437,39,50,13474
186,6473,36,55,13436
187,6501,39,63,13397
188,6521,41,65,13373
189,6538,52,71,13339
190,6553,41,89,13317
191,6581,40,88,13291
192,6604,47,87,13262
