Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19962,18,20,0
2,19943,31,20,6
3,19927,37,29,7
4,19906,48,33,13
5,19882,64,36,18
6,19854,81,41,24
7,19826,90,54,30
8,19804,87,76,33
9,19738,128,95,39
10,19667,168,112,53
11,19581,206,143,70
12,19486,238,192,84
13,19359,297,235,109
14,19206,355,284,155
15,19011,438,362,189
16,18776,558,428,238
17,18473,705,525,297
18,18153,837,646,364
19,17731,1025,798,446
20,17266,1234,966,534
21,16731,1405,1197,667
22,16035,1690,1445,830
23,15260,1969,1757,1014
24,14313,2360,2077,1250
25,13311,2738,2437,1514
26,12260,3012,2908,1820
27,11045,3367,3374,2214
28,9841,3591,3907,2661
29,8624,3827,4390,3159
30,7472,3915,4900,3713
31,6311,3982,5294,4413
32,5221,3949,5706,5124
33,4251,3799,6101,5849
34,3455,3507,6414,6624
35,2806,3200,6562,7432
36,2248,2858,6602,8292
37,1846,2511,6466,9177
38,1524,2154,6323,9999
39,1227,1851,6064,10858
40,970,1618,5753,11659
41,827,1347,5435,12391
42,709,1129,5100,13062
43,629,909,4763,13699
44,596,697,4460,14247
45,543,602,4068,14787
46,513,499,3692,15296
47,516,384,3405,15695
48,502,313,3084,16101
49,514,271,2791,16424
50,519,244,2478,16759
51,528,213,2214,17045
52,536,189,1962,17313
53,572,162,1751,17515
54,613,138,1571,17678
55,651,122,1391,17836
56,680,125,1201,17994
57,717,110,1071,18102
58,752,114,941,18193
59,819,85,854,18242
60,851,99,753,18297
61,884,96,667,18353
62,929,91,566,18414
63,980,77,522,18421
64,1031,57,470,18442
65,1086,55,422,18437
66,1128,57,380,18435
67,1173,56,360,18411
68,1224,58,324,18394
69,1270,53,295,18382
70,1320,54,268,18358
71,1358,60,246,18336
72,1425,52,225,18298
73,1493,45,212,18250
74,1553,39,188,18220
75,1617,36,175,18172
76,1669,33,155,18143
77,1720,31,146,18103
78,1760,38,130,18072
79,1819,36,121,18024
80,1877,31,110,17982
81,1922,30,97,17951
82,1974,32,83,17911
83,2038,35,80,17847
84,2089,34,84,17793
85,2128,25,79,17768
86,2194,26,72,17708
87,2257,23,67,17653
88,2303,25,64,17608
89,2352,24,63,17561
90,2417,17,64,17502
91,2453,18,57,17472
92,2514,19,57,17410
93,2574,17,56,17353
94,2623,18,48,17311
95,2678,15,45,17262
96,2737,11,46,17206
97,2790,8,41,17161
98,2838,8,41,17113
99,2887,11,39,17063
100,2924,13,38,17025
101,2968,13,32,16987
102,3024,15,29,16932
103,3076,11,31,16882
104,3128,5,32,16835
105,3184,10,28,16778
106,3245,8,28,16719
107,3295,4,30,16671
108,3341,4,26,16629
109,3387,7,24,16582
110,3447,5,23,16525
111,3492,2,25,16481
112,3539,5,23,16433
113,3583,5,23,16389
114,3639,5,24,16332
115,3685,7,22,16286
116,3724,11,18,16247
117,3776,7,17,16200
118,3830,7,15,16148
119,3877,6,16,16101
120,3916,10,16,16058
121,3955,8,20,16017
122,3998,7,19,15976
