Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19969,11,20,0
2,19959,16,23,2
3,19945,27,22,6
4,19931,34,25,10
5,19911,43,35,11
6,19882,63,37,18
7,19860,75,43,22
8,19837,77,59,27
9,19802,94,71,33
10,19758,114,87,41
11,19706,133,109,52
12,19639,160,136,65
13,19542,214,158,86
14,19455,252,183,110
15,19335,292,235,138
16,19189,361,288,162
17,19014,431,358,197
18,18775,540,444,241
19,18474,684,551,291
20,18101,856,665,378
21,17699,1027,810,464
22,17203,1236,995,566
23,16596,1497,1202,705
24,15873,1784,1461,882
25,15043,2083,1813,1061
26,14151,2410,2150,1289
27,13115,2707,2611,1567
28,11961,3155,2978,1906
29,10770,3414,3518,2298
30,9602,3614,4003,2781
31,8348,3840,4486,3326
32,7113,3970,5003,3914
33,5960,4001,5463,4576
34,4937,3888,5884,5291
35,4046,3708,6164,6082
36,3268,3459,6418,6855
37,2627,3165,6517,7691
38,2089,2803,6584,8524
39,1690,2449,6497,9364
40,1389,2115,6294,10202
41,1146,1764,6037,11053
42,973,1490,5719,11818
43,829,1233,5406,12532
44,735,1001,5091,13173
45,664,814,4672,13850
46,606,692,4281,14421
47,565,580,3870,14985
48,537,469,3551,15443
49,517,373,3221,15889
50,517,308,2914,16261
51,529,250,2606,16615
52,541,220,2326,16913
53,559,205,2086,17150
54,573,200,1843,17384
55,606,170,1673,17551
56,626,164,1505,17705
57,672,157,1347,17824
58,700,141,1192,17967
59,734,134,1083,18049
60,769,128,984,18119
61,815,105,894,18186
62,866,98,799,18237
63,920,88,723,18269
64,975,78,651,18296
65,1024,63,590,18323
66,1093,63,531,18313
67,1143,58,469,18330
68,1170,69,407,18354
69,1221,62,366,18351
70,1274,58,348,18320
71,1322,54,305,18319
72,1375,56,275,18294
73,1421,53,250,18276
74,1464,51,232,18253
75,1515,51,213,18221
76,1569,39,196,18196
77,1629,39,170,18162
78,1684,39,148,18129
79,1733,33,138,18096
80,1792,30,123,18055
81,1848,27,110,18015
82,1904,23,95,17978
83,1950,20,87,17943
84,2009,22,71,17898
85,2066,24,66,17844
86,2107,28,57,17808
87,2155,20,59,17766
88,2214,19,57,17710
89,2269,18,56,17657
90,2339,16,56,17589
91,2396,16,54,17534
92,2440,16,62,17482
93,2494,20,53,17433
94,2533,19,52,17396
95,2580,19,53,17348
96,2623,21,52,17304
97,2680,19,50,17251
98,2743,19,46,17192
99,2782,20,45,17153
100,2828,20,45,17107
101,2870,23,43,17064
102,2921,23,43,17013
103,2967,20,40,16973
104,3017,18,42,16923
105,3077,13,48,16862
106,3134,17,46,16803
107,3188,14,46,16752
108,3233,12,48,16707
109,3290,14,43,16653
110,3329,13,39,16619
111,3375,13,36,16576
112,3422,15,35,16528
113,3464,16,35,16485
114,3507,16,35,16442
115,3549,14,36,16401
116,3583,13,36,16368
117,3635,12,37,16316
118,3676,9,39,16276
119,3726,6,43,16225
120,3763,9,40,16188
121,3812,8,38,16142
122,3843,14,33,16110
123,3881,18,29,16072
124,3926,14,35,16025
125,3959,11,35,15995
126,3990,18,35,15957
127,4028,16,33,15923
128,4072,9,38,15881
129,4114,7,36,15843
130,4165,6,27,15802
131,4212,11,24,15753
132,4257,10,25,15708
133,4303,13,22,15662
134,4352,13,21,15614
135,4397,10,21,15572
136,4435,11,19,15535
137,4475,10,18,15497
138,4505,12,18,15465
139,4561,8,22,15409
140,4596,11,22,15371
141,4622,14,24,15340
142,4656,17,25,15302
143,4693,15,29,15263
144,4732,17,33,15218
145,4777,24,32,15167
146,4816,24,30,15130
147,4859,22,30,15089
148,4906,21,31,15042
149,4947,19,30,15004
150,4984,21,30,14965
151,5028,17,33,14922
152,5073,18,33,14876
153,5118,19,30,14833
154,5160,16,26,14798
155,5211,21,26,14742
156,5242,20,29,14709
157,5282,19,29,14670
158,5319,15,35,14631
159,5365,17,32,14586
160,5392,20,29,14559
161,5426,20,32,14522
162,5466,17,35,14482
163,5499,13,39,14449
164,5549,14,39,14398
165,5592,21,36,14351
166,5617,23,37,14323
167,5652,29,35,14284
168,5683,26,39,14252
169,5717,27,38,14218
170,5750,24,43,14183
171,5788,25,47,14140
172,5824,25,45,14106
173,5867,29,42,14062
174,5894,24,51,14031
175,5932,25,54,13989
176,5954,29,54,13963
177,5984,34,53,13929
178,6009,41,53,13897
179,6039,40,61,13860
180,6054,53,60,13833
181,6083,51,68,13798
182,6099,53,71,13777
183,6124,54,76,13746
184,6158,51,83,13708
185,6185,57,86,13672
186,6201,63,87,13649
187,6241,59,92,13608
188,6268,54,97,13581
189,6291,55,99,13555
190,6307,58,99,13536
191,6321,62,106,13511
192,6339,70,112,13479
193,6358,77,111,13454
194,6376,84,111,13429
195,6395,92,119,13394
196,6418,83,135,13364
197,6416,91,144,13349
198,6433,95,152,13320
199,6439,98,159,13304
200,6442,116,152,13290
201,6447,109,167,13277
202,6454,120,182,13244
203,6467,117,189,13227
204,6490,113,188,13209
205,6491,129,185,13195
206,6491,144,188,13177
207,6488,148,208,13156
208,6496,139,223,13142
209,6483,144,239,13134
210,6441,169,260,13130
211,6421,185,274,13120
212,6405,187,291,13117
213,6384,205,296,13115
214,6362,208,320,13110
215,6340,210,334,13116
216,6309,239,326,13126
217,6266,243,356,13135
218,6220,266,367,13147
219,6168,269,408,13155
220,6130,274,434,13162
221,6066,283,470,13181
222,6004,323,490,13183
223,5941,327,530,13202
224,5861,358,547,13234
225,5783,386,577,13254
226,5716,393,604,13287
227,5639,396,637,13328
228,5538,407,671,13384
229,5452,425,698,13425
230,5388,431,715,13466
231,5295,456,723,13526
232,5237,452,745,13566
233,5174,428,774,13624
234,5078,468,781,13673
235,4985,469,812,13734
236,4885,486,816,13813
237,4800,484,851,13865
238,4689,491,906,13914
239,4600,495,925,13980
240,4511,502,940,14047
241,4430,500,951,14119
242,4336,485,950,14229
243,4267,468,970,14295
244,4194,452,963,14391
245,4149,429,975,14447
246,4077,437,963,14523
247,4017,428,966,14589
248,3966,421,949,14664
249,3911,436,918,14735
250,3841,433,937,14789
251,3767,438,916,14879
252,3705,455,902,14938
