Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19967,13,20,0
2,19960,14,23,3
3,19941,32,21,6
4,19920,49,23,8
5,19899,62,30,9
6,19881,65,44,10
7,19854,70,58,18
8,19821,81,70,28
9,19775,105,84,36
10,19709,138,107,46
11,19622,187,133,58
12,19542,210,170,78
13,19419,284,197,100
14,19287,329,264,120
15,19104,423,318,155
16,18898,504,403,195
17,18621,636,497,246
18,18294,786,607,313
19,17909,941,751,399
20,17438,1150,912,500
21,16900,1374,1111,615
22,16228,1657,1350,765
23,15470,1948,1639,943
24,14593,2275,1975,1157
25,13628,2615,2327,1430
26,12510,2990,2777,1723
27,11363,3294,3298,2045
28,10136,3559,3831,2474
29,8879,3817,4326,2978
30,7645,3966,4886,3503
31,6433,4078,5350,4139
32,5324,4080,5799,4797
33,4364,3900,6158,5578
34,3480,3715,6440,6365
35,2803,3347,6672,7178
36,2273,2961,6754,8012
37,1831,2558,6723,8888
38,1474,2202,6567,9757
39,1190,1879,6335,10596
40,989,1603,6022,11386
41,850,1311,5701,12138
42,737,1092,5286,12885
43,656,923,4881,13540
44,596,725,4487,14192
45,544,596,4072,14788
46,516,504,3687,15293
47,507,429,3335,15729
48,502,372,3006,16120
49,507,289,2730,16474
50,523,233,2446,16798
51,549,198,2197,17056
52,577,189,1957,17277
53,609,166,1782,17443
54,619,167,1553,17661
55,663,128,1416,17793
56,689,123,1273,17915
57,722,113,1129,18036
58,777,110,983,18130
59,828,107,883,18182
60,873,99,795,18233
61,916,88,715,18281
62,958,92,635,18315
63,1008,88,584,18320
64,1067,85,542,18306
65,1104,77,501,18318
66,1152,68,442,18338
67,1197,70,402,18331
68,1227,64,356,18353
69,1285,55,316,18344
70,1334,60,281,18325
71,1390,53,267,18290
72,1445,41,239,18275
73,1499,41,222,18238
74,1563,38,206,18193
75,1618,41,186,18155
76,1669,38,166,18127
77,1732,31,153,18084
78,1778,32,142,18048
79,1838,27,128,18007
80,1903,22,123,17952
81,1958,27,106,17909
82,2009,30,93,17868
83,2073,25,87,17815
84,2136,28,80,17756
85,2193,28,69,17710
86,2247,22,62,17669
87,2301,21,58,17620
88,2361,17,61,17561
89,2412,17,49,17522
90,2459,16,49,17476
91,2526,11,48,17415
92,2577,12,46,17365
93,2641,13,45,17301
94,2702,13,42,17243
95,2771,9,42,17178
96,2818,14,37,17131
97,2881,14,29,17076
98,2950,15,27,17008
99,3007,15,25,16953
100,3058,10,30,16902
101,3113,12,28,16847
102,3158,11,31,16800
103,3210,9,32,16749
104,3265,11,30,16694
105,3303,8,29,16660
106,3346,11,25,16618
107,3401,6,24,16569
108,3454,6,24,16516
109,3487,8,21,16484
110,3524,7,20,16449
111,3559,4,20,16417
112,3606,4,17,16373
113,3656,4,15,16325
114,3696,8,14,16282
115,3750,9,15,16226
