Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19969,11,20,0
2,19955,22,22,1
3,19936,35,26,3
4,19921,40,34,5
5,19896,47,45,12
6,19869,62,48,21
7,19837,75,63,25
8,19792,101,74,33
9,19744,119,95,42
10,19682,149,120,49
11,19612,180,143,65
12,19519,222,183,76
13,19408,278,215,99
14,19265,339,267,129
15,19086,424,323,167
16,18890,496,413,201
17,18602,643,497,258
18,18255,822,595,328
19,17889,965,733,413
20,17436,1142,910,512
21,16876,1381,1110,633
22,16249,1600,1375,776
23,15503,1900,1622,975
24,14627,2197,1973,1203
25,13676,2534,2331,1459
26,12619,2877,2722,1782
27,11425,3219,3221,2135
28,10250,3464,3723,2563
29,9016,3645,4297,3042
30,7839,3725,4837,3599
31,6637,3909,5243,4211
32,5586,3840,5699,4875
33,4609,3756,5973,5662
34,3757,3570,6255,6418
35,3056,3267,6452,7225
36,2497,2891,6563,8049
37,2028,2545,6506,8921
38,1630,2203,6377,9790
39,1356,1904,6134,10606
40,1126,1671,5815,11388
41,938,1450,5494,12118
42,836,1136,5243,12785
43,758,956,4874,13412
44,693,806,4483,14018
45,635,657,4122,14586
46,581,570,3678,15171
47,582,469,3322,15627
48,573,403,3030,15994
49,585,338,2749,16328
50,583,288,2491,16638
51,598,238,2223,16941
52,602,231,1977,17190
53,608,206,1779,17407
54,643,165,1604,17588
55,674,144,1447,17735
56,713,124,1278,17885
57,756,112,1126,18006
58,796,99,1015,18090
59,826,94,911,18169
60,878,91,820,18211
61,918,99,731,18252
62,956,88,650,18306
63,996,90,588,18326
64,1049,82,535,18334
65,1083,69,478,18370
66,1143,77,422,18358
67,1193,72,387,18348
68,1237,78,346,18339
69,1290,73,314,18323
70,1353,57,281,18309
71,1414,55,258,18273
72,1462,50,238,18250
73,1508,49,218,18225
74,1560,51,197,18192
75,1629,41,184,18146
76,1690,35,171,18104
77,1735,38,148,18079
78,1798,36,125,18041
79,1865,28,121,17986
80,1933,32,99,17936
81,1998,33,89,17880
82,2076,26,89,17809
83,2135,23,84,17758
84,2185,17,89,17709
85,2253,13,79,17655
86,2312,14,69,17605
87,2359,15,58,17568
88,2419,17,57,17507
89,2472,17,57,17454
90,2527,17,54,17402
91,2587,18,45,17350
92,2649,22,43,17286
93,2708,25,36,17231
94,2761,22,40,17177
95,2814,20,40,17126
96,2871,15,42,17072
97,2923,16,43,17018
98,2966,20,43,16971
99,3010,22,41,16927
100,3052,16,42,16890
101,3110,16,48,16826
102,3157,16,39,16788
103,3206,13,41,16740
104,3254,14,37,16695
105,3303,14,35,16648
106,3361,10,33,16596
107,3402,12,25,16561
108,3443,14,22,16521
109,3510,8,24,16458
110,3565,11,23,16401
111,3611,7,23,16359
112,3647,8,18,16327
113,3686,6,17,16291
114,3734,8,17,16241
115,3780,7,18,16195
116,3836,6,18,16140
117,3878,8,15,16099
118,3928,8,16,16048
119,3982,10,11,15997
120,4027,9,10,15954
121,4070,11,10,15909
122,4116,5,16,15863
123,4145,3,17,15835
124,4203,2,18,15777
125,4249,3,16,15732
126,4295,3,14,15688
127,4341,4,13,15642
128,4386,6,12,15596
129,4430,6,12,15552
130,4476,3,12,15509
131,4523,2,13,15462
132,4560,3,13,15424
133,4601,3,10,15386
134,4635,7,9,15349
135,4676,8,7,15309
136,4718,6,8,15268
137,4768,6,7,15219
138,4800,6,8,15186
139,4849,2,12,15137
140,4881,7,10,15102
141,4929,8,8,15055
142,4974,9,9,15008
143,5015,10,10,14965
144,5051,7,10,14932
145,5087,8,9,14896
146,5134,6,10,14850
147,5173,5,12,14810
148,5206,4,13,14777
149,5262,5,13,14720
150,5306,6,14,14674
151,5334,9,14,14643
152,5372,4,18,14606
153,5405,10,19,14566
154,5444,12,18,14526
155,5481,11,16,14492
156,5526,12,14,14448
157,5561,12,16,14411
158,5609,11,18,14362
159,5658,12,17,14313
160,5690,15,18,14277
161,5731,13,20,14236
162,5777,13,20,14190
163,5827,13,21,14139
164,5861,15,23,14101
165,5897,13,29,14061
166,5924,18,28,14030
167,5960,14,32,13994
168,5985,16,33,13966
169,6021,22,31,13926
170,6045,26,27,13902
171,6083,23,32,13862
172,6132,14,41,13813
173,6166,24,42,13768
174,6198,26,45,13731
175,6220,36,46,13698
176,6246,39,46,13669
177,6282,36,53,13629
178,6312,34,58,13596
179,6331,34,63,13572
180,6372,29,67,13532
181,6401,33,68,13498
182,6431,36,68,13465
183,6450,40,66,13444
184,6470,45,73,13412
185,6488,48,74,13390
186,6507,51,71,13371
187,6535,55,77,13333
188,6548,63,80,13309
189,6568,60,96,13276
190,6583,53,107,13257
191,6607,56,108,13229
192,6622,65,114,13199
193,6624,87,108,13181
194,6636,91,118,13155
195,6642,96,134,13128
196,6641,108,148,13103
197,6632,123,153,13092
198,6628,127,155,13090
199,6640,110,180,13070
200,6626,127,184,13063
201,6624,133,194,13049
202,6618,137,209,13036
203,6602,144,224,13030
204,6592,159,228,13021
205,6580,173,242,13005
206,6562,167,274,12997
207,6538,179,286,12997
208,6501,197,285,13017
209,6467,220,301,13012
210,6444,216,331,13009
211,6404,230,338,13028
212,6378,239,344,13039
213,6339,254,365,13042
214,6307,250,403,13040
215,6269,267,413,13051
216,6231,278,424,13067
217,6198,278,445,13079
218,6115,301,473,13111
219,6051,321,505,13123
220,5990,346,531,13133
221,5920,349,569,13162
222,5850,351,595,13204
223,5766,377,615,13242
224,5687,375,641,13297
225,5586,401,669,13344
226,5500,401,708,13391
227,5417,430,733,13420
228,5356,432,762,13450
229,5271,450,783,13496
230,5174,460,809,13557
231,5065,480,836,13619
232,4955,497,860,13688
233,4852,497,896,13755
234,4746,533,900,13821
235,4620,539,924,13917
236,4525,525,975,13975
237,4435,508,1016,14041
238,4334,504,1053,14109
239,4217,544,1036,14203
240,4128,542,1050,14280
241,4051,531,1043,14375
242,3940,525,1072,14463
243,3890,501,1064,14545
244,3797,517,1041,14645
245,3686,540,1051,14723
246,3602,520,1059,14819
247,3524,472,1105,14899
248,3467,458,1077,14998
249,3398,464,1066,15072
250,3359,431,1062,15148
