Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19966,14,20,0
2,19961,16,23,0
3,19936,39,17,8
4,19921,48,23,8
5,19908,46,35,11
6,19887,55,41,17
7,19854,70,55,21
8,19823,85,64,28
9,19785,105,69,41
10,19740,121,88,51
11,19678,158,102,62
12,19616,178,130,76
13,19540,201,165,94
14,19422,256,205,117
15,19278,333,243,146
16,19098,406,317,179
17,18879,512,380,229
18,18609,625,496,270
19,18286,756,624,334
20,17889,949,730,432
21,17433,1125,909,533
22,16859,1368,1137,636
23,16206,1621,1397,776
24,15400,1995,1649,956
25,14545,2265,2027,1163
26,13519,2683,2390,1408
27,12417,3027,2849,1707
28,11223,3340,3358,2079
29,10039,3619,3807,2535
30,8766,3836,4385,3013
31,7506,3998,4902,3594
32,6315,4064,5395,4226
33,5252,4005,5812,4931
34,4309,3809,6216,5666
35,3510,3543,6472,6475
36,2843,3206,6632,7319
37,2266,2859,6687,8188
38,1805,2527,6636,9032
39,1445,2183,6505,9867
40,1183,1816,6299,10702
41,989,1531,5944,11536
42,826,1277,5566,12331
43,715,1044,5205,13036
44,635,859,4841,13665
45,596,652,4518,14234
46,541,568,4093,14798
47,517,461,3693,15329
48,516,384,3285,15815
49,510,315,2954,16221
50,531,258,2667,16544
51,548,213,2356,16883
52,555,193,2097,17155
53,566,173,1871,17390
54,577,161,1659,17603
55,596,158,1456,17790
56,631,137,1316,17916
57,656,131,1186,18027
58,698,122,1069,18111
59,734,109,952,18205
60,762,104,845,18289
61,815,99,765,18321
62,838,94,675,18393
63,886,79,611,18424
64,952,82,537,18429
65,1015,76,467,18442
66,1076,64,428,18432
67,1126,56,399,18419
68,1183,58,355,18404
69,1232,53,316,18399
70,1278,59,284,18379
71,1321,54,255,18370
72,1366,57,223,18354
73,1421,54,206,18319
74,1494,48,188,18270
75,1553,49,168,18230
76,1595,45,155,18205
77,1654,39,148,18159
78,1718,32,140,18110
79,1779,26,133,18062
80,1850,30,119,18001
81,1905,33,108,17954
82,1967,27,105,17901
83,2001,24,105,17870
84,2047,24,91,17838
85,2100,24,86,17790
86,2149,28,79,17744
87,2189,27,81,17703
88,2246,29,75,17650
89,2287,29,71,17613
90,2342,27,65,17566
91,2392,24,63,17521
92,2432,25,61,17482
