Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19967,13,20,0
2,19956,20,22,2
3,19943,27,22,8
4,19925,37,29,9
5,19902,48,36,14
6,19874,61,46,19
7,19837,78,61,24
8,19802,83,86,29
9,19744,121,96,39
10,19676,151,123,50
11,19595,187,156,62
12,19478,264,177,81
13,19354,315,227,104
14,19201,383,281,135
15,19011,462,361,166
16,18780,551,458,211
17,18477,693,568,262
18,18119,854,678,349
19,17668,1056,859,417
20,17155,1242,1076,527
21,16531,1517,1288,664
22,15799,1829,1540,832
23,14936,2169,1858,1037
24,13996,2429,2299,1276
25,12932,2815,2696,1557
26,11790,3154,3157,1899
27,10586,3490,3601,2323
28,9268,3818,4112,2802
29,8012,4023,4640,3325
30,6788,4145,5159,3908
31,5672,4100,5637,4591
32,4714,3975,5989,5322
33,3842,3659,6390,6109
34,3068,3364,6589,6979
35,2425,3048,6682,7845
36,1939,2693,6626,8742
37,1556,2374,6489,9581
38,1273,1982,6370,10375
39,1035,1695,6091,11179
40,872,1416,5772,11940
41,738,1195,5359,12708
42,647,966,5013,13374
43,577,797,4598,14028
44,535,658,4189,14618
45,498,536,3828,15138
46,487,471,3462,15580
47,501,389,3126,15984
48,521,322,2816,16341
49,529,289,2512,16670
50,556,267,2226,16951
51,577,220,2025,17178
52,588,194,1823,17395
53,618,178,1634,17570
54,646,164,1448,17742
55,674,135,1317,17874
56,705,124,1184,17987
57,740,109,1068,18083
58,778,91,953,18178
59,820,80,850,18250
60,866,80,759,18295
61,909,73,662,18356
62,961,65,598,18376
63,1010,64,533,18393
64,1049,64,482,18405
65,1097,61,438,18404
66,1147,64,387,18402
67,1191,66,356,18387
68,1250,54,327,18369
69,1298,48,289,18365
70,1343,48,259,18350
71,1386,55,228,18331
72,1447,54,208,18291
73,1505,49,185,18261
74,1576,34,187,18203
75,1631,42,173,18154
76,1689,40,153,18118
77,1738,41,134,18087
78,1787,39,118,18056
79,1848,33,116,18003
80,1900,28,113,17959
81,1965,25,108,17902
82,2009,26,102,17863
83,2066,25,87,17822
84,2121,21,78,17780
85,2165,21,73,17741
86,2227,22,70,17681
87,2284,18,70,17628
88,2338,15,70,17577
89,2387,15,63,17535
90,2443,11,60,17486
91,2513,12,52,17423
92,2563,13,44,17380
93,2613,17,41,17329
94,2658,20,36,17286
95,2699,15,40,17246
96,2755,14,36,17195
97,2798,12,40,17150
98,2838,13,39,17110
99,2876,15,39,17070
100,2933,13,40,17014
101,2987,9,36,16968
102,3052,10,33,16905
103,3097,14,29,16860
104,3136,14,30,16820
105,3177,15,32,16776
106,3246,11,35,16708
107,3281,10,34,16675
108,3326,9,33,16632
109,3381,10,35,16574
110,3413,15,33,16539
111,3457,14,36,16493
112,3506,19,35,16440
113,3555,18,36,16391
114,3609,16,35,16340
115,3660,14,35,16291
