Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19971,9,20,0
2,19959,18,23,0
3,19942,29,26,3
4,19926,40,26,8
5,19909,47,36,8
6,19889,53,42,16
7,19866,57,56,21
8,19821,85,62,32
9,19789,98,75,38
10,19739,122,93,46
11,19679,144,122,55
12,19601,170,156,73
13,19499,227,169,105
14,19379,285,212,124
15,19217,368,255,160
16,19040,438,326,196
17,18823,543,393,241
18,18570,652,489,289
19,18244,797,603,356
20,17839,962,766,433
21,17379,1169,914,538
22,16834,1359,1159,648
23,16126,1695,1377,802
24,15386,1973,1680,961
25,14497,2300,2062,1141
26,13407,2742,2439,1412
27,12256,3129,2910,1705
28,11070,3479,3378,2073
29,9818,3752,3944,2486
30,8572,3956,4474,2998
31,7334,4051,5007,3608
32,6111,4089,5512,4288
33,5086,3981,5886,5047
34,4216,3720,6202,5862
35,3408,3467,6455,6670
36,2712,3183,6596,7509
37,2179,2867,6591,8363
38,1759,2507,6485,9249
39,1425,2130,6359,10086
40,1161,1826,6108,10905
41,943,1557,5817,11683
42,792,1318,5464,12426
43,697,1069,5073,13161
44,619,892,4714,13775
45,568,738,4306,14388
46,551,589,3964,14896
47,528,487,3611,15374
48,518,407,3284,15791
49,530,327,3001,16142
50,540,275,2696,16489
51,542,236,2417,16805
52,548,198,2160,17094
53,579,179,1936,17306
54,586,164,1728,17522
55,604,149,1554,17693
56,640,122,1392,17846
57,673,118,1235,17974
58,721,106,1084,18089
59,755,98,958,18189
60,795,95,840,18270
61,848,94,752,18306
62,889,84,677,18350
63,940,66,607,18387
64,997,75,530,18398
65,1059,74,469,18398
66,1121,70,415,18394
67,1178,64,383,18375
68,1230,60,349,18361
69,1270,55,315,18360
70,1311,58,290,18341
71,1354,47,272,18327
72,1393,47,242,18318
73,1453,44,221,18282
74,1513,43,201,18243
75,1561,42,182,18215
76,1634,32,168,18166
77,1687,34,155,18124
78,1742,32,138,18088
79,1794,30,123,18053
80,1870,24,118,17988
81,1926,26,104,17944
82,1977,24,98,17901
83,2050,25,86,17839
84,2098,19,82,17801
85,2155,14,79,17752
